617,KGNu,Kensal Green,2,3239.48 ,199.28 ,1374.89 ,854.18 ,585.55 ,164.10 ,61.46 ,1.09 ,4.37 ,10.47 ,17.73 ,25.66 ,36.07 ,46.23 ,57.67 ,71.95 ,93.50 ,120.94 ,146.55 ,157.05 ,164.23 ,155.36 ,134.85 ,108.55 ,89.91 ,71.61 ,60.39 ,49.38 ,42.83 ,41.24 ,38.08 ,35.68 ,34.08 ,34.55 ,34.66 ,32.80 ,32.84 ,34.21 ,34.16 ,32.52 ,33.33 ,31.89 ,31.08 ,31.06 ,31.28 ,32.40 ,33.48 ,35.18 ,36.94 ,39.37 ,41.14 ,44.65 ,47.16 ,50.12 ,53.99 ,55.33 ,55.92 ,56.10 ,54.75 ,49.59 ,45.18 ,39.69 ,33.08 ,26.66 ,21.59 ,18.22 ,15.59 ,12.89 ,10.65 ,10.21 ,9.35 ,8.69 ,9.52 ,10.44 ,10.30 ,9.66 ,8.64 ,8.38 ,7.91 ,6.98 ,6.37 ,5.74 ,3.78 ,2.12 ,1.07 ,0.51 ,0.18 ,0.13 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
1448,KNRr,Kensal Rise,2,5628.32 ,323.90 ,1745.33 ,1550.34 ,1378.67 ,485.08 ,144.99 ,0.00 ,5.88 ,5.88 ,18.82 ,34.80 ,58.80 ,82.59 ,117.12 ,143.24 ,166.82 ,183.31 ,187.58 ,185.81 ,173.16 ,157.40 ,138.16 ,123.40 ,106.37 ,95.12 ,84.95 ,76.47 ,68.92 ,64.70 ,61.10 ,58.50 ,56.81 ,56.76 ,55.41 ,55.06 ,55.18 ,55.72 ,54.96 ,56.52 ,56.58 ,56.46 ,56.52 ,59.22 ,62.95 ,63.31 ,72.97 ,75.46 ,83.38 ,88.89 ,98.51 ,102.18 ,111.71 ,115.65 ,120.81 ,125.42 ,125.60 ,128.25 ,125.25 ,119.44 ,111.64 ,103.52 ,89.21 ,77.59 ,65.69 ,55.25 ,44.61 ,38.35 ,32.60 ,31.11 ,29.21 ,28.91 ,28.27 ,27.90 ,25.61 ,24.53 ,23.48 ,22.85 ,20.77 ,18.16 ,14.43 ,10.28 ,5.79 ,3.21 ,1.20 ,0.29 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
618,OLYu,Kensington (Olympia),2,4685.01 ,74.34 ,610.94 ,1275.84 ,2117.61 ,514.76 ,91.53 ,0.06 ,0.64 ,2.15 ,3.75 ,7.53 ,13.12 ,20.00 ,27.10 ,34.16 ,44.61 ,52.26 ,63.99 ,67.66 ,67.75 ,64.47 ,59.57 ,46.99 ,40.54 ,37.75 ,31.19 ,28.68 ,28.67 ,27.76 ,27.86 ,30.14 ,32.79 ,33.06 ,36.25 ,37.65 ,40.51 ,41.70 ,41.82 ,42.03 ,44.75 ,44.13 ,45.26 ,50.01 ,55.27 ,60.97 ,69.07 ,89.52 ,102.24 ,122.23 ,143.45 ,154.96 ,149.71 ,166.62 ,177.86 ,180.43 ,189.85 ,222.66 ,221.91 ,202.31 ,179.03 ,158.28 ,113.98 ,87.88 ,69.76 ,61.67 ,52.33 ,44.85 ,35.52 ,31.92 ,31.93 ,27.70 ,24.41 ,22.52 ,24.28 ,18.22 ,17.22 ,15.22 ,13.23 ,8.87 ,7.17 ,4.97 ,3.24 ,1.94 ,1.03 ,0.42 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
619,KTNu,Kentish Town,2,11439.91 ,346.03 ,3043.83 ,3027.41 ,2791.63 ,1161.01 ,1070.01 ,4.06 ,18.99 ,27.06 ,34.91 ,46.32 ,60.11 ,66.13 ,88.45 ,120.80 ,161.42 ,208.62 ,271.11 ,322.10 ,348.70 ,354.25 ,337.54 ,296.30 ,244.59 ,204.99 ,173.40 ,151.57 ,131.70 ,126.05 ,121.59 ,119.75 ,114.70 ,116.41 ,117.77 ,120.69 ,118.07 ,120.04 ,121.00 ,120.46 ,115.71 ,115.67 ,118.70 ,117.77 ,114.53 ,120.92 ,127.80 ,133.21 ,140.36 ,156.09 ,166.85 ,174.75 ,181.37 ,209.66 ,224.45 ,247.94 ,261.88 ,286.38 ,278.87 ,270.55 ,242.80 ,225.54 ,187.43 ,156.83 ,130.16 ,111.04 ,89.30 ,76.98 ,68.91 ,70.58 ,71.70 ,75.93 ,81.78 ,101.85 ,125.95 ,174.31 ,179.74 ,180.37 ,165.33 ,133.33 ,74.90 ,58.23 ,43.25 ,25.01 ,14.56 ,8.87 ,4.28 ,0.82 ,0.79 ,0.34 ,0.31 ,0.15 ,0.16 ,0.09 ,0.12 ,0.03 ,0.07 ,0.06 ,0.75 ,0.73 ,1.16 ,1.13 ,1.13 
1449,KTWr,Kentish Town West,2,3694.60 ,103.97 ,623.07 ,1050.64 ,1193.38 ,534.77 ,188.77 ,0.00 ,0.08 ,3.68 ,7.34 ,13.29 ,19.66 ,27.20 ,32.72 ,39.68 ,46.80 ,55.60 ,62.18 ,65.99 ,66.98 ,63.52 ,56.42 ,49.54 ,43.28 ,38.23 ,34.85 ,33.22 ,32.73 ,32.57 ,32.56 ,33.04 ,33.81 ,33.62 ,33.58 ,34.11 ,34.99 ,35.80 ,38.16 ,40.19 ,42.29 ,43.29 ,42.90 ,42.38 ,43.48 ,45.75 ,48.78 ,57.73 ,67.23 ,79.35 ,89.08 ,101.14 ,108.25 ,111.82 ,111.64 ,112.92 ,110.07 ,105.49 ,101.38 ,96.25 ,87.14 ,77.43 ,69.84 ,63.96 ,58.75 ,56.35 ,53.97 ,51.43 ,47.09 ,41.38 ,35.76 ,33.46 ,30.41 ,30.27 ,31.94 ,33.53 ,32.80 ,31.67 ,27.70 ,22.62 ,16.47 ,11.46 ,6.68 ,3.59 ,1.50 ,0.72 ,0.03 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
620,KETu,Kenton,4,2810.02 ,357.27 ,863.11 ,752.96 ,563.22 ,211.28 ,62.19 ,6.05 ,11.19 ,25.64 ,40.22 ,56.48 ,65.77 ,75.28 ,76.63 ,79.40 ,83.68 ,88.71 ,93.10 ,93.97 ,88.68 ,79.34 ,68.61 ,58.98 ,48.20 ,42.87 ,37.58 ,32.69 ,28.88 ,28.01 ,25.80 ,24.20 ,23.44 ,22.82 ,23.11 ,23.43 ,24.81 ,26.11 ,27.24 ,26.83 ,27.73 ,28.36 ,28.66 ,27.72 ,29.92 ,38.41 ,39.42 ,44.97 ,49.63 ,52.66 ,48.07 ,49.87 ,48.15 ,48.88 ,50.07 ,52.09 ,53.06 ,53.63 ,51.70 ,47.49 ,41.48 ,36.51 ,30.29 ,24.81 ,21.25 ,20.70 ,19.75 ,19.88 ,19.48 ,18.25 ,16.29 ,14.45 ,12.71 ,11.95 ,11.76 ,10.14 ,8.93 ,8.31 ,8.77 ,7.12 ,6.05 ,5.16 ,3.96 ,1.57 ,1.09 ,0.66 ,0.40 ,0.04 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
621,KEWu,Kew Gardens,3/4,7341.21 ,183.34 ,1589.13 ,1617.79 ,1469.41 ,2046.45 ,435.09 ,2.08 ,4.18 ,7.42 ,12.91 ,19.70 ,28.74 ,42.30 ,66.00 ,95.93 ,136.38 ,166.84 ,186.76 ,187.53 ,179.21 ,153.66 ,129.86 ,109.78 ,94.54 ,79.48 ,69.15 ,61.50 ,57.20 ,56.93 ,56.47 ,56.31 ,57.36 ,59.71 ,59.38 ,59.15 ,58.91 ,60.16 ,57.54 ,56.83 ,58.28 ,61.06 ,63.90 ,68.70 ,75.14 ,84.05 ,88.38 ,90.44 ,90.92 ,90.75 ,88.73 ,90.84 ,96.23 ,110.67 ,118.59 ,124.40 ,129.05 ,132.42 ,128.81 ,130.09 ,133.41 ,138.05 ,136.85 ,139.02 ,139.65 ,140.66 ,141.62 ,151.40 ,160.75 ,178.95 ,188.42 ,205.93 ,210.95 ,206.85 ,182.25 ,155.03 ,111.43 ,75.37 ,43.32 ,23.07 ,11.51 ,7.59 ,4.09 ,1.71 ,1.14 ,0.60 ,0.19 ,0.05 ,0.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
622,KILu,Kilburn,2,9353.17 ,517.33 ,3213.36 ,2503.03 ,2089.78 ,744.89 ,284.78 ,11.04 ,19.12 ,29.96 ,46.92 ,65.77 ,86.45 ,114.08 ,143.99 ,174.30 ,212.45 ,265.69 ,319.02 ,352.22 ,364.53 ,356.62 ,321.69 ,270.20 ,224.05 ,190.15 ,162.44 ,140.94 ,123.92 ,116.75 ,110.60 ,106.50 ,100.66 ,99.52 ,99.56 ,97.84 ,95.17 ,97.92 ,99.41 ,96.25 ,93.68 ,95.90 ,95.43 ,91.35 ,92.10 ,96.23 ,96.88 ,100.73 ,106.77 ,120.13 ,128.80 ,139.96 ,150.02 ,165.36 ,176.14 ,191.63 ,197.20 ,204.68 ,201.85 ,190.54 ,174.87 ,160.14 ,137.40 ,118.65 ,99.78 ,81.14 ,67.82 ,58.20 ,49.05 ,48.52 ,47.64 ,44.34 ,43.20 ,45.36 ,41.18 ,38.44 ,38.69 ,38.06 ,33.76 ,30.74 ,27.42 ,23.93 ,18.90 ,14.41 ,10.05 ,6.29 ,3.05 ,0.94 ,0.11 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
1415,KBNr,Kilburn High Road,2,1013.21 ,41.31 ,244.48 ,332.18 ,264.37 ,98.93 ,31.95 ,0.50 ,0.66 ,1.92 ,3.51 ,4.75 ,6.38 ,10.02 ,13.57 ,15.96 ,19.55 ,23.61 ,26.04 ,24.89 ,24.58 ,23.05 ,21.09 ,18.18 ,16.76 ,15.84 ,14.91 ,13.03 ,12.02 ,12.14 ,11.86 ,11.76 ,11.78 ,11.59 ,11.85 ,12.20 ,12.21 ,12.43 ,12.99 ,13.48 ,13.19 ,13.86 ,14.29 ,14.42 ,14.11 ,14.81 ,15.84 ,16.43 ,17.63 ,18.64 ,19.62 ,19.74 ,21.18 ,22.68 ,24.74 ,25.34 ,25.82 ,25.35 ,24.10 ,21.04 ,19.57 ,18.51 ,16.31 ,13.88 ,12.58 ,10.95 ,9.01 ,7.68 ,7.02 ,6.98 ,6.59 ,6.03 ,6.07 ,6.42 ,5.71 ,4.82 ,4.37 ,4.29 ,3.53 ,3.48 ,3.60 ,3.22 ,2.22 ,1.48 ,0.75 ,0.19 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
623,KPKu,Kilburn Park,2,4303.65 ,184.23 ,1439.41 ,1337.00 ,930.53 ,315.97 ,96.51 ,2.27 ,4.79 ,8.93 ,16.22 ,23.88 ,31.24 ,42.03 ,54.87 ,67.52 ,82.32 ,103.37 ,132.88 ,154.38 ,165.56 ,166.77 ,156.68 ,131.41 ,107.75 ,90.26 ,80.51 ,72.37 ,65.60 ,61.85 ,58.62 ,55.84 ,52.69 ,51.96 ,51.34 ,51.16 ,49.11 ,49.80 ,50.40 ,50.10 ,48.55 ,50.19 ,50.78 ,49.96 ,49.10 ,52.19 ,53.07 ,58.58 ,63.42 ,68.92 ,71.40 ,74.81 ,71.87 ,76.64 ,78.18 ,81.61 ,84.43 ,89.66 ,85.30 ,82.51 ,76.47 ,69.45 ,59.59 ,50.49 ,42.79 ,36.70 ,30.40 ,25.86 ,23.35 ,21.15 ,19.33 ,17.84 ,16.66 ,16.21 ,15.19 ,14.01 ,13.95 ,14.04 ,13.08 ,11.46 ,9.71 ,7.72 ,4.92 ,3.22 ,2.20 ,1.42 ,0.44 ,0.34 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
523,KGVd,King George V,3,2646.86 ,304.52 ,921.14 ,739.90 ,454.84 ,178.25 ,48.20 ,7.64 ,13.79 ,23.00 ,34.50 ,45.48 ,52.93 ,61.21 ,65.98 ,70.51 ,75.81 ,88.53 ,100.58 ,110.72 ,107.45 ,99.10 ,82.41 ,63.41 ,45.87 ,40.15 ,36.61 ,33.03 ,30.95 ,30.30 ,29.67 ,29.25 ,28.66 ,28.53 ,28.43 ,28.07 ,27.38 ,27.92 ,28.16 ,27.75 ,27.46 ,27.70 ,28.45 ,29.37 ,32.95 ,35.83 ,36.89 ,36.69 ,36.19 ,34.46 ,35.81 ,39.96 ,42.74 ,45.40 ,47.00 ,44.44 ,41.28 ,39.28 ,37.06 ,33.71 ,31.45 ,27.98 ,24.56 ,22.05 ,20.66 ,18.43 ,16.98 ,16.04 ,14.44 ,13.25 ,12.36 ,11.72 ,11.49 ,11.29 ,9.56 ,8.68 ,7.68 ,6.26 ,4.90 ,4.55 ,3.87 ,3.57 ,3.13 ,2.43 ,1.59 ,1.09 ,0.44 ,0.02 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
9476,KHDt,King Henry's Drive,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
625,KXXu,King's Cross St. Pancras,1,110915.35 ,1611.98 ,19210.07 ,36294.92 ,29569.31 ,17174.36 ,7054.72 ,17.81 ,41.33 ,72.61 ,118.43 ,181.93 ,262.18 ,381.46 ,536.22 ,737.17 ,897.46 ,1133.15 ,1446.23 ,1722.45 ,1889.24 ,2093.33 ,2148.95 ,2006.25 ,1823.60 ,1716.56 ,1595.68 ,1548.48 ,1526.95 ,1556.93 ,1546.04 ,1550.63 ,1533.03 ,1553.38 ,1507.63 ,1522.75 ,1490.44 ,1469.53 ,1428.48 ,1425.16 ,1394.47 ,1407.65 ,1410.09 ,1450.13 ,1483.00 ,1528.94 ,1534.34 ,1528.92 ,1538.79 ,1649.85 ,1709.29 ,1852.64 ,1991.35 ,2201.65 ,2352.30 ,2575.87 ,2709.60 ,2860.43 ,2862.42 ,2813.98 ,2632.60 ,2474.27 ,2242.19 ,2040.56 ,1836.28 ,1689.03 ,1501.47 ,1408.62 ,1336.86 ,1296.48 ,1236.83 ,1242.74 ,1212.12 ,1217.73 ,1155.64 ,1136.05 ,1068.13 ,995.50 ,856.61 ,761.35 ,634.43 ,518.18 ,403.23 ,294.63 ,191.30 ,114.67 ,59.11 ,19.21 ,1.32 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.33 ,0.33 ,0.33 
624,KBYu,Kingsbury,4,5846.90 ,1021.03 ,1943.84 ,1648.42 ,873.28 ,292.86 ,67.47 ,22.02 ,44.43 ,74.53 ,121.00 ,155.73 ,188.26 ,203.37 ,211.69 ,203.66 ,202.19 ,205.00 ,205.92 ,199.84 ,188.47 ,173.03 ,146.73 ,126.50 ,110.55 ,98.54 ,83.40 ,75.68 ,69.33 ,66.30 ,64.04 ,61.20 ,59.59 ,59.72 ,58.26 ,56.04 ,56.07 ,57.84 ,57.47 ,57.45 ,61.70 ,66.06 ,64.48 ,67.99 ,67.45 ,66.74 ,66.10 ,69.72 ,90.03 ,114.30 ,114.87 ,114.52 ,113.73 ,92.29 ,71.45 ,70.31 ,70.03 ,68.58 ,65.36 ,60.63 ,55.02 ,48.55 ,42.81 ,37.15 ,32.61 ,30.19 ,28.33 ,27.26 ,25.92 ,23.98 ,21.63 ,19.23 ,16.92 ,15.61 ,14.03 ,13.24 ,11.20 ,9.71 ,8.32 ,6.99 ,4.98 ,4.21 ,2.91 ,2.03 ,1.51 ,1.15 ,0.70 ,0.36 ,0.14 ,0.02 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
626,KNBu,Knightsbridge,1,21790.18 ,106.31 ,814.51 ,6985.17 ,7708.76 ,4615.07 ,1560.36 ,1.04 ,2.93 ,6.76 ,10.59 ,14.22 ,17.84 ,25.26 ,27.66 ,32.80 ,39.91 ,49.13 ,56.53 ,68.23 ,73.75 ,79.33 ,81.59 ,80.99 ,78.27 ,84.33 ,89.64 ,98.42 ,109.50 ,124.14 ,140.99 ,159.42 ,178.45 ,202.17 ,225.48 ,247.34 ,263.83 ,278.17 ,288.45 ,299.26 ,307.93 ,321.40 ,335.78 ,352.49 ,365.77 ,386.83 ,410.13 ,431.08 ,449.84 ,491.28 ,517.04 ,556.98 ,591.81 ,656.88 ,672.33 ,708.99 ,696.71 ,722.10 ,680.66 ,664.66 ,615.10 ,602.69 ,539.84 ,501.13 ,449.37 ,414.12 ,376.79 ,341.99 ,315.73 ,342.22 ,396.74 ,386.36 ,376.09 ,374.16 ,340.38 ,258.92 ,234.76 ,225.00 ,201.16 ,163.14 ,140.56 ,117.22 ,88.46 ,60.16 ,39.09 ,22.02 ,8.63 ,1.23 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
627,LGRu,Ladbroke Grove,2,7816.25 ,179.29 ,1743.15 ,2664.43 ,2266.16 ,714.87 ,248.35 ,4.10 ,6.93 ,11.23 ,16.31 ,21.20 ,27.65 ,39.29 ,52.58 ,69.96 ,96.59 ,128.30 ,159.95 ,180.59 ,195.24 ,199.72 ,186.71 ,162.78 ,141.53 ,120.86 ,100.92 ,91.27 ,85.39 ,85.85 ,88.12 ,89.40 ,90.57 ,95.67 ,101.49 ,102.50 ,103.83 ,105.45 ,105.36 ,103.96 ,102.66 ,105.37 ,108.71 ,108.98 ,107.44 ,114.22 ,122.83 ,137.32 ,151.54 ,170.08 ,186.41 ,192.27 ,192.32 ,206.04 ,211.67 ,211.46 ,211.59 ,215.77 ,202.24 ,185.68 ,165.82 ,149.19 ,122.12 ,99.52 ,84.70 ,75.39 ,68.13 ,62.44 ,56.99 ,53.06 ,48.82 ,43.49 ,41.74 ,41.22 ,39.36 ,36.61 ,34.12 ,32.75 ,32.14 ,28.65 ,25.60 ,21.57 ,16.14 ,9.39 ,5.53 ,2.80 ,1.28 ,0.05 ,0.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.17 ,0.51 ,0.51 ,0.51 
628,LAMu,Lambeth North,1,4211.25 ,88.28 ,795.29 ,1381.53 ,1288.80 ,502.75 ,154.61 ,1.55 ,2.83 ,5.46 ,8.54 ,11.75 ,14.32 ,19.14 ,24.69 ,32.18 ,40.29 ,50.69 ,63.45 ,74.92 ,81.50 ,86.02 ,85.81 ,81.85 ,72.74 ,65.06 ,60.78 ,55.90 ,51.70 ,51.11 ,50.77 ,47.88 ,47.66 ,46.96 ,47.39 ,50.42 ,51.02 ,54.86 ,55.60 ,55.42 ,53.76 ,56.24 ,53.52 ,55.20 ,57.48 ,61.52 ,62.63 ,69.03 ,73.44 ,81.95 ,90.08 ,100.32 ,106.22 ,116.98 ,120.86 ,123.60 ,125.27 ,124.02 ,115.12 ,105.85 ,95.09 ,83.33 ,72.14 ,63.33 ,55.73 ,49.87 ,44.34 ,40.27 ,37.64 ,38.38 ,36.53 ,37.23 ,36.42 ,33.63 ,29.36 ,26.24 ,21.81 ,20.50 ,18.83 ,16.66 ,14.38 ,11.94 ,8.96 ,6.54 ,4.27 ,2.71 ,1.41 ,0.38 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
629,LANu,Lancaster Gate,1,5161.30 ,54.12 ,1224.03 ,1870.72 ,1242.54 ,511.52 ,258.37 ,0.56 ,1.06 ,2.18 ,3.90 ,5.91 ,8.27 ,13.38 ,18.85 ,27.95 ,38.72 ,55.41 ,78.12 ,104.23 ,121.60 ,134.10 ,140.68 ,140.31 ,132.26 ,126.78 ,123.86 ,118.10 ,108.91 ,100.88 ,95.21 ,87.01 ,79.98 ,75.16 ,72.64 ,69.16 ,67.35 ,67.63 ,66.60 ,65.67 ,64.66 ,64.02 ,63.26 ,63.64 ,63.22 ,66.57 ,71.05 ,75.40 ,81.84 ,89.00 ,93.76 ,99.97 ,104.98 ,111.52 ,112.11 ,111.07 ,108.92 ,109.27 ,103.70 ,102.57 ,99.94 ,94.50 ,83.99 ,73.49 ,62.48 ,52.98 ,45.33 ,40.11 ,36.05 ,34.40 ,33.49 ,33.06 ,33.35 ,33.30 ,33.49 ,34.68 ,34.29 ,35.15 ,34.31 ,30.80 ,26.07 ,22.12 ,15.70 ,10.87 ,7.48 ,4.42 ,2.04 ,0.44 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
853,LAPd,Langdon Park,2,5721.41 ,160.47 ,1279.24 ,1663.32 ,1451.91 ,825.91 ,340.58 ,3.52 ,5.38 ,9.10 ,13.96 ,20.72 ,26.92 ,36.15 ,44.72 ,56.44 ,71.56 ,93.45 ,128.28 ,150.36 ,156.93 ,154.37 ,139.58 ,107.98 ,86.23 ,72.37 ,61.67 ,54.37 ,49.39 ,45.11 ,45.50 ,47.98 ,47.98 ,48.35 ,50.54 ,52.34 ,57.09 ,60.37 ,63.58 ,66.03 ,65.61 ,59.99 ,61.54 ,63.24 ,65.34 ,76.88 ,94.51 ,109.19 ,121.70 ,129.13 ,127.53 ,124.35 ,119.70 ,115.36 ,115.16 ,119.79 ,120.96 ,123.24 ,125.38 ,128.92 ,127.17 ,119.48 ,112.39 ,103.35 ,93.13 ,84.19 ,78.44 ,72.46 ,69.25 ,63.81 ,57.95 ,54.91 ,53.04 ,48.70 ,46.67 ,46.02 ,41.84 ,41.10 ,38.97 ,36.42 ,31.63 ,30.92 ,23.02 ,19.33 ,13.70 ,10.05 ,5.08 ,2.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3171,LNYr,Langley,CPC,2257.13 ,135.71 ,685.59 ,796.87 ,505.56 ,119.68 ,13.72 ,4.16 ,5.53 ,9.05 ,13.10 ,16.70 ,22.15 ,29.97 ,35.05 ,46.42 ,61.77 ,76.05 ,80.77 ,84.47 ,74.57 ,60.43 ,47.33 ,42.40 ,35.03 ,39.30 ,37.06 ,36.45 ,30.99 ,31.85 ,24.18 ,28.03 ,23.74 ,27.74 ,27.70 ,32.34 ,29.81 ,33.15 ,33.54 ,34.15 ,29.76 ,27.41 ,23.14 ,19.60 ,18.63 ,24.51 ,23.95 ,42.76 ,55.95 ,65.41 ,72.07 ,76.68 ,72.53 ,61.30 ,52.96 ,45.17 ,42.39 ,35.61 ,34.71 ,29.97 ,24.05 ,20.07 ,10.13 ,8.44 ,7.65 ,9.09 ,9.45 ,10.76 ,9.19 ,13.86 ,12.17 ,11.69 ,11.97 ,10.07 ,5.33 ,4.26 ,4.05 ,1.69 ,1.66 ,0.76 ,0.76 ,0.26 ,0.24 ,0.02 ,0.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
630,LATu,Latimer Road,2,3473.60 ,98.97 ,754.54 ,887.05 ,1223.02 ,397.99 ,112.03 ,2.57 ,4.05 ,6.43 ,8.45 ,11.86 ,15.39 ,21.93 ,28.29 ,37.50 ,52.72 ,65.56 ,77.23 ,86.18 ,87.35 ,80.07 ,71.97 ,61.26 ,50.86 ,44.51 ,39.31 ,36.28 ,32.44 ,31.01 ,30.75 ,30.47 ,30.56 ,32.60 ,34.40 ,34.59 ,34.78 ,35.90 ,36.36 ,35.58 ,34.29 ,35.36 ,35.52 ,33.82 ,33.31 ,35.95 ,36.27 ,38.60 ,45.85 ,57.91 ,64.43 ,73.55 ,80.44 ,93.64 ,99.54 ,116.61 ,127.50 ,136.74 ,128.84 ,118.82 ,98.83 ,83.28 ,65.24 ,52.31 ,42.95 ,40.33 ,33.90 ,31.43 ,31.57 ,33.78 ,28.96 ,26.40 ,25.15 ,26.67 ,24.56 ,22.51 ,20.59 ,18.31 ,13.27 ,9.19 ,7.77 ,6.46 ,4.68 ,2.68 ,1.76 ,0.96 ,0.62 ,0.24 ,0.04 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.63 ,0.77 ,0.77 ,0.77 
