9464,COOt,Coombe Lane,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
553,COVu,Covent Garden,1,21100.94 ,52.18 ,1025.06 ,14247.70 ,4544.63 ,1087.51 ,143.87 ,0.39 ,0.92 ,1.48 ,3.28 ,5.42 ,9.94 ,12.42 ,18.32 ,23.76 ,28.07 ,29.51 ,35.43 ,42.03 ,50.42 ,65.45 ,82.15 ,110.08 ,145.16 ,179.95 ,233.04 ,281.53 ,336.00 ,383.86 ,436.56 ,481.44 ,557.14 ,612.97 ,661.03 ,711.25 ,753.74 ,764.50 ,758.28 ,746.21 ,739.17 ,714.80 ,695.22 ,676.40 ,674.15 ,629.19 ,598.70 ,550.17 ,523.90 ,482.02 ,479.47 ,459.70 ,469.22 ,471.06 ,469.48 ,448.98 ,431.10 ,386.16 ,347.71 ,311.18 ,278.10 ,249.02 ,222.93 ,190.20 ,162.03 ,133.94 ,109.10 ,95.29 ,81.44 ,69.80 ,63.03 ,56.08 ,47.89 ,41.89 ,36.82 ,31.29 ,25.99 ,21.85 ,17.68 ,14.22 ,11.03 ,8.11 ,6.33 ,3.84 ,2.41 ,0.76 ,0.33 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
854,CROd,Crossharbour,2,2750.59 ,7.36 ,151.04 ,1183.27 ,761.00 ,452.70 ,195.22 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.31 ,2.02 ,4.03 ,5.06 ,7.84 ,7.97 ,9.94 ,9.54 ,11.50 ,11.07 ,14.50 ,15.68 ,19.04 ,18.14 ,20.75 ,19.91 ,24.71 ,26.20 ,34.27 ,35.89 ,42.80 ,40.10 ,46.08 ,42.51 ,47.90 ,44.09 ,51.83 ,48.06 ,57.38 ,53.66 ,60.21 ,56.16 ,65.37 ,58.97 ,66.55 ,62.66 ,69.37 ,60.83 ,67.77 ,61.65 ,67.63 ,59.30 ,66.84 ,61.19 ,69.89 ,62.81 ,70.26 ,61.85 ,66.04 ,54.76 ,58.78 ,48.94 ,51.23 ,40.79 ,41.11 ,32.85 ,36.99 ,31.77 ,37.25 ,33.81 ,35.85 ,29.72 ,32.38 ,27.42 ,30.67 ,27.08 ,29.54 ,24.24 ,21.83 ,14.56 ,11.66 ,5.57 ,2.66 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
7406,CRHr,Crouch Hill,3,933.38 ,0.00 ,15.60 ,442.95 ,292.57 ,144.39 ,37.87 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.01 ,0.13 ,0.90 ,3.02 ,4.81 ,6.74 ,8.88 ,10.90 ,11.47 ,12.91 ,14.12 ,15.19 ,16.42 ,17.49 ,17.60 ,18.64 ,18.64 ,19.13 ,20.06 ,21.21 ,20.55 ,21.10 ,20.64 ,20.69 ,20.47 ,21.92 ,22.40 ,24.55 ,23.69 ,24.29 ,24.01 ,24.10 ,23.31 ,26.44 ,25.98 ,25.01 ,25.96 ,25.68 ,22.63 ,23.35 ,23.93 ,22.18 ,20.08 ,19.18 ,16.45 ,14.70 ,12.47 ,11.76 ,9.87 ,9.44 ,8.16 ,8.46 ,7.07 ,6.75 ,6.75 ,7.09 ,6.23 ,5.37 ,5.11 ,3.42 ,1.79 ,0.95 ,0.88 ,0.29 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
554,CRXu,Croxley,7,441.76 ,0.00 ,24.45 ,148.36 ,121.46 ,102.45 ,45.03 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.64 ,0.86 ,1.21 ,1.40 ,1.86 ,1.72 ,1.82 ,2.09 ,2.75 ,2.91 ,3.10 ,4.09 ,4.43 ,4.19 ,4.47 ,4.95 ,4.55 ,4.57 ,5.02 ,5.25 ,4.87 ,5.28 ,5.48 ,5.64 ,6.46 ,6.80 ,7.38 ,7.70 ,8.45 ,8.11 ,8.25 ,7.70 ,7.39 ,7.08 ,7.14 ,7.19 ,7.61 ,7.73 ,7.60 ,8.27 ,8.97 ,9.87 ,10.88 ,11.33 ,11.88 ,12.30 ,12.36 ,12.64 ,12.36 ,11.28 ,10.93 ,9.73 ,8.25 ,8.11 ,7.88 ,7.07 ,6.90 ,6.85 ,6.83 ,6.25 ,6.19 ,5.68 ,5.73 ,4.82 ,4.60 ,3.96 ,3.72 ,3.38 ,2.76 ,1.99 ,1.41 ,0.81 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
5356,CYPr,Crystal Palace,3/4,3223.93 ,0.17 ,171.68 ,1335.32 ,933.71 ,567.22 ,215.83 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.17 ,0.17 ,3.07 ,3.07 ,6.49 ,6.32 ,11.70 ,10.24 ,16.78 ,19.99 ,28.36 ,28.95 ,36.54 ,37.85 ,41.28 ,40.68 ,44.16 ,45.15 ,46.71 ,45.75 ,49.82 ,49.93 ,54.87 ,54.55 ,58.15 ,56.73 ,62.46 ,61.47 ,68.01 ,68.39 ,73.28 ,68.21 ,69.03 ,63.39 ,61.76 ,55.06 ,58.66 ,56.68 ,62.38 ,62.19 ,72.30 ,73.21 ,84.45 ,82.01 ,91.17 ,88.40 ,93.85 ,82.83 ,84.22 ,72.66 ,68.36 ,56.44 ,53.44 ,47.15 ,48.25 ,41.97 ,42.65 ,37.54 ,35.64 ,30.92 ,32.20 ,29.15 ,32.15 ,30.75 ,27.56 ,26.28 ,21.81 ,17.27 ,12.24 ,10.23 ,4.85 ,3.45 ,0.04 ,0.04 ,0.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
887,CUHd,Custom House,3,3107.62 ,5.21 ,329.15 ,1643.90 ,713.54 ,325.99 ,89.83 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.99 ,4.22 ,5.60 ,12.32 ,14.10 ,22.14 ,21.22 ,30.29 ,25.99 ,35.80 ,30.71 ,42.91 ,37.51 ,50.58 ,53.24 ,66.50 ,67.40 ,79.26 ,78.25 ,83.38 ,81.44 ,83.66 ,78.48 ,79.69 ,72.21 ,69.48 ,62.78 ,64.42 ,59.16 ,60.76 ,59.17 ,61.74 ,61.37 ,64.38 ,61.70 ,64.99 ,64.48 ,65.95 ,65.33 ,65.83 ,63.48 ,62.61 ,59.25 ,58.79 ,58.56 ,58.19 ,58.25 ,58.05 ,53.73 ,51.48 ,46.47 ,40.07 ,33.13 ,32.13 ,26.42 ,25.72 ,23.11 ,23.21 ,19.37 ,20.55 ,17.17 ,18.62 ,15.60 ,15.54 ,12.31 ,11.48 ,8.08 ,9.43 ,6.27 ,5.18 ,3.58 ,2.36 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
879,CUSd,Cutty Sark,2/3,6712.26 ,9.18 ,391.75 ,4165.92 ,1353.26 ,606.77 ,185.38 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.30 ,2.19 ,5.69 ,7.04 ,10.93 ,11.29 ,15.43 ,14.75 ,23.36 ,24.34 ,37.77 ,40.61 ,61.73 ,63.57 ,80.93 ,89.84 ,109.59 ,114.00 ,134.15 ,146.06 ,162.01 ,173.43 ,182.99 ,189.06 ,196.45 ,197.40 ,198.98 ,201.69 ,205.00 ,204.51 ,202.06 ,199.34 ,195.58 ,190.93 ,186.78 ,181.69 ,176.57 ,168.78 ,159.05 ,146.92 ,138.28 ,129.01 ,123.12 ,119.27 ,115.19 ,109.62 ,105.51 ,99.08 ,92.77 ,88.91 ,85.57 ,79.33 ,74.16 ,66.58 ,64.56 ,54.13 ,50.87 ,43.18 ,44.28 ,33.10 ,34.79 ,28.07 ,33.74 ,26.96 ,30.59 ,26.67 ,28.74 ,22.05 ,20.43 ,13.18 ,10.05 ,4.79 ,1.93 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
893,CYPd,Cyprus,3,822.37 ,0.50 ,77.60 ,301.75 ,205.40 ,150.45 ,86.67 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.17 ,0.33 ,0.64 ,0.82 ,1.46 ,1.90 ,3.54 ,4.23 ,7.01 ,7.93 ,11.25 ,12.14 ,13.97 ,12.70 ,13.81 ,12.06 ,11.40 ,10.49 ,12.33 ,11.55 ,11.35 ,11.86 ,12.19 ,10.71 ,11.32 ,11.15 ,10.78 ,11.74 ,12.53 ,12.75 ,13.80 ,13.90 ,13.78 ,13.36 ,13.69 ,14.09 ,15.27 ,15.85 ,17.40 ,17.10 ,17.24 ,16.46 ,16.80 ,15.82 ,17.76 ,17.62 ,19.00 ,17.39 ,17.35 ,15.47 ,15.72 ,14.03 ,14.86 ,13.39 ,13.94 ,12.13 ,12.55 ,10.54 ,11.99 ,9.98 ,11.50 ,9.82 ,11.37 ,9.47 ,10.88 ,8.96 ,10.95 ,8.85 ,9.59 ,6.84 ,5.55 ,2.45 ,1.77 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
555,DGEu,Dagenham East,5,1819.61 ,6.77 ,156.05 ,651.92 ,463.22 ,349.78 ,191.88 ,0.00 ,0.00 ,0.00 ,0.02 ,0.27 ,1.43 ,1.48 ,3.58 ,5.98 ,8.56 ,9.08 ,12.10 ,12.60 ,12.04 ,13.26 ,13.90 ,15.65 ,16.21 ,19.13 ,17.53 ,19.86 ,17.53 ,18.75 ,17.40 ,19.12 ,18.10 ,19.48 ,19.83 ,21.10 ,21.56 ,23.34 ,24.47 ,25.81 ,27.38 ,30.07 ,32.65 ,35.77 ,36.88 ,38.77 ,37.79 ,38.07 ,36.33 ,36.93 ,34.93 ,35.74 ,34.73 ,37.04 ,37.16 ,40.20 ,40.74 ,41.45 ,39.85 ,40.32 ,38.73 ,39.33 ,37.91 ,38.30 ,35.81 ,35.91 ,31.80 ,32.46 ,27.90 ,28.50 ,24.77 ,26.06 ,21.80 ,25.12 ,21.37 ,23.47 ,20.92 ,22.30 ,19.36 ,20.54 ,18.49 ,18.27 ,15.65 ,13.20 ,9.64 ,5.60 ,2.90 ,1.19 ,0.34 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
556,DGHu,Dagenham Heathway,5,3487.26 ,13.61 ,319.04 ,1253.39 ,905.89 ,643.28 ,352.05 ,0.00 ,0.00 ,0.01 ,0.09 ,0.88 ,3.30 ,3.65 ,5.68 ,11.10 ,12.84 ,13.51 ,18.43 ,20.57 ,23.04 ,25.02 ,31.89 ,34.06 ,41.54 ,40.84 ,46.19 ,41.53 ,42.20 ,34.89 ,36.52 ,33.88 ,38.70 ,38.30 ,42.72 ,42.61 ,46.27 ,48.50 ,53.18 ,56.72 ,60.55 ,64.21 ,63.44 ,64.87 ,65.47 ,65.73 ,62.76 ,64.55 ,62.12 ,61.84 ,61.83 ,64.57 ,65.03 ,70.99 ,74.29 ,76.27 ,76.67 ,79.89 ,77.47 ,79.56 ,80.12 ,81.05 ,79.97 ,76.92 ,70.74 ,62.94 ,60.70 ,51.37 ,52.14 ,46.74 ,50.94 ,42.86 ,46.92 ,38.96 ,42.05 ,37.82 ,40.53 ,36.10 ,39.18 ,36.49 ,33.87 ,33.04 ,29.64 ,24.40 ,18.14 ,13.19 ,5.98 ,3.11 ,0.57 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
1443,DLJr,Dalston Junction,2,6888.36 ,48.15 ,338.63 ,2783.73 ,1980.79 ,1290.12 ,446.94 ,1.76 ,3.02 ,5.00 ,6.35 ,7.51 ,8.06 ,8.33 ,8.11 ,10.25 ,10.95 ,13.24 ,14.99 ,18.10 ,20.99 ,24.37 ,28.45 ,38.69 ,46.87 ,52.81 ,58.92 ,69.92 ,69.29 ,74.06 ,76.57 ,84.86 ,83.05 ,95.52 ,96.23 ,105.22 ,107.77 ,115.86 ,115.88 ,126.89 ,130.81 ,136.45 ,139.71 ,144.16 ,143.74 ,144.46 ,143.93 ,145.05 ,142.74 ,143.90 ,147.67 ,155.13 ,156.89 ,164.13 ,164.83 ,161.72 ,161.33 ,165.77 ,165.75 ,171.26 ,175.92 ,173.13 ,164.92 ,159.71 ,145.76 ,134.18 ,122.87 ,113.20 ,100.49 ,94.99 ,88.43 ,86.49 ,82.58 ,81.75 ,79.67 ,77.94 ,69.22 ,65.67 ,58.26 ,50.11 ,44.33 ,34.19 ,23.64 ,15.10 ,8.29 ,0.08 ,0.04 ,0.04 ,0.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.01 ,0.01 ,0.01 
1429,DLKr,Dalston Kingsland,2,5917.12 ,0.00 ,100.47 ,2815.68 ,1769.78 ,955.29 ,275.90 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.28 ,2.10 ,8.23 ,18.73 ,29.38 ,41.75 ,56.18 ,68.14 ,77.17 ,82.49 ,91.75 ,95.43 ,99.97 ,100.06 ,107.21 ,109.34 ,118.32 ,118.51 ,128.29 ,129.69 ,138.21 ,135.53 ,148.57 ,145.61 ,153.78 ,145.29 ,148.22 ,138.31 ,143.67 ,135.93 ,143.65 ,141.82 ,151.07 ,146.71 ,156.21 ,150.76 ,156.31 ,147.69 ,149.29 ,143.48 ,147.06 ,135.74 ,127.85 ,115.13 ,103.61 ,88.26 ,83.27 ,78.53 ,70.78 ,66.27 ,59.74 ,55.29 ,51.16 ,55.39 ,45.23 ,48.22 ,45.38 ,40.35 ,27.54 ,30.15 ,19.12 ,9.85 ,5.03 ,5.03 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
557,DEBu,Debden,6,1179.19 ,6.39 ,126.04 ,443.75 ,313.84 ,196.31 ,92.87 ,0.00 ,0.00 ,0.00 ,0.19 ,0.20 ,0.62 ,1.62 ,3.75 ,3.58 ,6.47 ,6.98 ,7.77 ,9.14 ,11.89 ,11.07 ,13.93 ,13.69 ,13.93 ,13.22 ,14.36 ,13.00 ,14.88 ,14.31 ,13.97 ,14.75 ,15.87 ,16.15 ,16.74 ,18.43 ,17.95 ,17.80 ,17.67 ,18.32 ,18.83 ,20.37 ,19.24 ,19.38 ,20.15 ,20.94 ,20.00 ,24.68 ,24.81 ,21.93 ,23.59 ,25.83 ,23.48 ,22.01 ,26.54 ,24.63 ,24.43 ,25.00 ,30.43 ,28.95 ,29.27 ,26.35 ,26.91 ,22.79 ,21.34 ,20.02 ,21.73 ,18.28 ,17.80 ,15.30 ,14.38 ,11.11 ,11.25 ,10.52 ,11.81 ,11.04 ,10.92 ,11.15 ,9.64 ,9.41 ,10.93 ,9.38 ,7.65 ,6.66 ,4.22 ,0.93 ,0.93 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
5421,DMKr,Denmark Hill,2,3589.13 ,0.35 ,302.11 ,1438.12 ,1034.56 ,630.09 ,183.91 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.17 ,0.17 ,3.53 ,7.11 ,17.34 ,21.09 ,28.16 ,29.33 ,35.20 ,30.70 ,34.46 ,31.66 ,34.10 ,29.42 ,31.29 ,29.41 ,35.72 ,34.95 ,39.26 ,39.56 ,45.33 ,43.32 ,46.62 ,47.47 ,54.12 ,52.18 ,57.58 ,64.20 ,75.81 ,75.08 ,83.29 ,85.81 ,89.38 ,80.93 ,84.21 ,81.89 ,83.48 ,77.25 ,83.36 ,81.84 ,86.60 ,81.60 ,87.67 ,86.44 ,92.03 ,85.40 ,89.08 ,87.64 ,91.94 ,80.96 ,81.54 ,77.02 ,72.74 ,59.32 ,59.03 ,53.10 ,50.09 ,41.63 ,40.14 ,35.25 ,32.79 ,27.42 ,28.06 ,24.76 ,24.43 ,22.27 ,21.66 ,18.98 ,15.78 ,11.11 ,8.30 ,5.05 ,1.76 ,0.88 ,0.88 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
897,DEBd,Deptford Bridge,2/3,2560.27 ,4.51 ,205.60 ,1039.66 ,696.53 ,427.71 ,186.26 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.56 ,2.95 ,5.87 ,7.43 ,12.04 ,12.61 ,15.75 ,16.25 ,19.11 ,16.99 ,23.34 ,22.72 ,26.50 ,26.99 ,30.15 ,29.22 ,32.44 ,30.76 ,33.64 ,36.10 ,35.05 ,33.41 ,37.91 ,39.27 ,40.53 ,43.49 ,48.09 ,47.78 ,50.33 ,50.34 ,52.80 ,53.01 ,53.65 ,51.14 ,52.98 ,51.06 ,52.41 ,54.09 ,56.50 ,56.25 ,58.56 ,59.06 ,59.28 ,59.39 ,62.66 ,59.65 ,59.48 ,57.96 ,56.38 ,51.36 ,51.63 ,47.57 ,45.46 ,40.15 ,38.32 ,33.20 ,32.36 ,27.23 ,30.22 ,26.45 ,28.94 ,26.18 ,29.08 ,24.87 ,27.64 ,23.13 ,25.03 ,20.26 ,16.62 ,10.25 ,7.80 ,1.59 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
867,DERd,Devons Road,2,1763.23 ,2.56 ,96.70 ,664.06 ,547.18 ,313.23 ,139.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.01 ,0.76 ,1.79 ,3.62 ,5.71 ,6.29 ,6.60 ,7.01 ,7.16 ,7.62 ,9.43 ,9.78 ,10.45 ,10.99 ,12.03 ,13.79 ,15.23 ,16.57 ,17.28 ,17.71 ,17.30 ,18.98 ,19.71 ,21.49 ,22.89 ,25.32 ,27.32 ,30.06 ,32.06 ,33.02 ,33.48 ,34.49 ,34.42 ,35.08 ,36.56 ,38.63 ,39.27 ,41.03 ,42.36 ,43.85 ,44.61 ,45.97 ,47.10 ,47.56 ,47.35 ,47.30 ,47.40 ,46.49 ,44.95 ,43.63 ,40.95 ,37.03 ,33.79 ,30.75 ,27.81 ,25.98 ,26.06 ,24.12 ,23.44 ,21.78 ,22.06 ,19.91 ,20.51 ,19.16 ,19.21 ,17.74 ,17.90 ,17.76 ,16.73 ,13.48 ,9.74 ,5.94 ,1.83 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
558,DHLu,Dollis Hill,3,2575.74 ,46.03 ,200.93 ,836.68 ,743.76 ,493.16 ,255.18 ,1.47 ,2.82 ,3.69 ,6.34 ,6.79 ,8.16 ,7.75 ,9.01 ,8.39 ,11.24 ,11.83 ,15.35 ,18.75 ,20.72 ,20.07 ,20.63 ,19.08 ,17.96 ,17.80 ,19.11 ,20.60 ,22.25 ,22.30 ,22.53 ,22.60 ,23.92 ,25.33 ,26.94 ,28.10 ,30.71 ,32.01 ,33.77 ,35.71 ,38.11 ,38.47 ,39.57 ,41.06 ,42.98 ,45.41 ,46.94 ,47.57 ,48.15 ,49.27 ,52.36 ,55.97 ,59.82 ,63.50 ,64.97 ,64.61 ,64.84 ,64.38 ,62.41 ,61.62 ,61.15 ,60.68 ,59.80 ,58.56 ,56.36 ,51.78 ,45.94 ,40.94 ,37.53 ,35.01 ,33.86 ,33.89 ,33.79 ,32.79 ,32.72 ,32.22 ,31.35 ,30.68 ,30.47 ,29.57 ,26.61 ,24.87 ,19.94 ,14.28 ,8.25 ,5.01 ,0.95 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.01 ,0.33 ,0.33 ,0.32 
9468,DDRt,Dundonald Road,3,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
560,EBYu,Ealing Broadway,3,16336.07 ,196.69 ,1166.23 ,5843.63 ,4717.40 ,3276.26 ,1135.86 ,4.91 ,8.61 ,15.07 ,20.11 ,21.39 ,33.95 ,40.75 ,51.90 ,52.05 ,62.00 ,71.36 ,75.38 ,85.00 ,95.38 ,108.51 ,108.70 ,120.96 ,122.29 ,135.46 ,129.14 ,133.64 ,152.00 ,156.07 ,158.34 ,178.45 ,193.98 ,184.44 ,195.03 ,205.15 ,216.36 ,219.27 ,235.60 ,249.46 ,270.39 ,271.23 ,286.41 ,294.70 ,316.73 ,301.42 ,316.16 ,326.72 ,323.72 ,317.88 ,340.49 ,338.69 ,345.05 ,359.66 ,364.94 ,369.77 ,395.62 ,400.90 ,414.51 ,436.54 ,445.39 ,428.41 ,417.90 ,396.33 ,360.70 ,334.65 ,319.93 ,284.16 ,271.52 ,249.87 ,238.23 ,217.23 ,217.00 ,198.02 ,188.61 ,174.07 ,161.62 ,152.78 ,134.72 ,121.10 ,103.49 ,91.39 ,66.21 ,57.22 ,36.94 ,23.48 ,7.39 ,5.25 ,0.06 ,0.06 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.01 ,0.01 ,0.01 ,0.02 ,0.02 ,0.01 
561,ECMu,Ealing Common,3,1948.17 ,1.91 ,158.30 ,669.30 ,544.22 ,373.97 ,200.46 ,0.00 ,0.00 ,0.00 ,0.00 ,0.03 ,0.11 ,0.49 ,1.28 ,2.84 ,4.64 ,6.79 ,8.33 ,9.81 ,10.21 ,12.98 ,14.93 ,19.02 ,21.55 ,23.92 ,23.27 ,25.25 ,23.44 ,23.31 ,22.79 ,24.47 ,23.04 ,24.41 ,23.65 ,25.75 ,24.11 ,25.81 ,24.36 ,27.85 ,26.38 ,30.00 ,29.10 ,33.60 ,30.94 ,33.50 ,31.84 ,34.56 ,31.44 ,35.24 ,34.47 ,39.54 ,38.60 ,43.87 ,42.54 ,47.51 ,43.38 ,47.54 ,44.81 ,51.28 ,47.51 ,51.29 ,46.35 ,47.19 ,38.14 ,38.12 ,32.38 ,32.94 ,28.25 ,29.53 ,25.73 ,27.52 ,24.23 ,25.87 ,24.08 ,27.17 ,24.10 ,25.86 ,23.88 ,23.45 ,20.01 ,18.16 ,13.95 ,10.68 ,6.98 ,3.72 ,1.93 ,0.55 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
562,ECTu,Earl's Court,1/2,16126.38 ,189.28 ,1506.53 ,6013.82 ,4169.92 ,2885.90 ,1360.93 ,4.05 ,7.74 ,11.39 ,18.35 ,23.69 ,31.34 ,35.43 ,57.28 ,79.53 ,104.86 ,120.02 ,135.77 ,135.06 ,131.96 ,124.11 ,124.33 ,128.19 ,135.64 ,137.47 ,149.58 ,159.59 ,176.83 ,178.52 ,190.59 ,193.14 ,206.91 ,204.19 ,220.41 ,224.09 ,242.85 ,243.43 ,256.34 ,258.84 ,278.69 ,273.77 ,280.63 ,281.21 ,298.45 ,292.88 ,302.77 ,305.22 ,318.91 ,307.53 ,318.03 ,316.17 ,332.85 ,328.43 ,344.19 ,342.73 ,363.50 ,360.79 ,370.22 ,364.50 ,372.21 ,345.52 ,328.81 ,302.39 ,286.87 ,256.07 ,253.02 ,237.54 ,236.23 ,222.22 ,225.73 ,215.20 ,219.84 ,213.68 ,217.11 ,205.83 ,203.51 ,189.87 ,175.69 ,154.56 ,136.76 ,108.54 ,80.42 ,54.40 ,33.06 ,14.53 ,3.72 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.01 ,0.01 ,0.01 ,0.01 ,0.01 
