609,HRDu,Holloway Road,2,8510.03 ,234.06 ,1842.11 ,3119.41 ,2327.14 ,802.10 ,185.20 ,3.60 ,7.04 ,13.01 ,21.17 ,31.60 ,38.92 ,51.40 ,67.31 ,82.72 ,96.65 ,119.75 ,153.93 ,187.37 ,196.66 ,202.98 ,198.15 ,184.53 ,150.69 ,138.24 ,130.43 ,127.75 ,108.65 ,105.90 ,103.93 ,102.80 ,95.66 ,103.62 ,113.38 ,123.97 ,128.80 ,141.13 ,149.10 ,153.11 ,146.54 ,141.65 ,131.58 ,121.30 ,111.86 ,120.47 ,126.27 ,137.64 ,152.87 ,179.17 ,192.26 ,214.73 ,230.06 ,262.46 ,257.80 ,252.03 ,229.67 ,209.89 ,167.38 ,147.18 ,129.28 ,120.30 ,106.35 ,92.69 ,83.03 ,77.87 ,72.30 ,72.79 ,72.23 ,71.15 ,66.09 ,59.71 ,51.86 ,45.47 ,36.90 ,31.39 ,28.33 ,25.88 ,21.97 ,18.88 ,15.86 ,14.14 ,10.32 ,7.36 ,5.24 ,3.53 ,1.64 ,0.66 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
6979,HMNr,Homerton,2,7134.40 ,333.77 ,2373.98 ,1945.54 ,1783.71 ,599.93 ,97.47 ,0.00 ,5.41 ,15.67 ,28.71 ,39.37 ,59.23 ,80.83 ,104.54 ,127.34 ,160.76 ,195.34 ,232.49 ,253.13 ,260.43 ,260.13 ,239.08 ,202.45 ,170.10 ,149.12 ,123.63 ,106.76 ,94.77 ,89.03 ,81.87 ,79.54 ,77.37 ,76.67 ,77.04 ,77.50 ,75.50 ,76.60 ,76.55 ,71.09 ,66.91 ,67.44 ,64.86 ,65.60 ,69.40 ,76.70 ,78.53 ,84.52 ,91.86 ,106.67 ,112.76 ,125.32 ,140.25 ,167.14 ,176.37 ,185.10 ,184.38 ,182.83 ,156.29 ,138.95 ,124.15 ,111.44 ,91.49 ,78.28 ,70.02 ,65.59 ,63.86 ,62.11 ,59.12 ,50.75 ,42.79 ,33.81 ,27.36 ,24.02 ,22.23 ,18.74 ,15.93 ,14.67 ,13.01 ,10.07 ,8.68 ,7.20 ,4.41 ,2.37 ,1.83 ,0.51 ,0.05 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
5418,HPAr,Honor Oak Park,3,4098.84 ,354.43 ,1840.03 ,989.09 ,590.64 ,287.36 ,37.28 ,9.21 ,17.70 ,26.00 ,36.21 ,48.11 ,55.51 ,69.78 ,91.92 ,112.07 ,144.80 ,172.86 ,200.54 ,201.55 ,211.83 ,191.36 ,172.03 ,137.45 ,121.22 ,92.79 ,81.52 ,66.03 ,61.08 ,54.67 ,51.97 ,47.69 ,46.83 ,44.58 ,45.32 ,43.71 ,42.22 ,40.90 ,40.30 ,37.09 ,36.17 ,35.02 ,33.94 ,30.85 ,29.88 ,28.87 ,30.05 ,31.28 ,33.51 ,36.74 ,40.40 ,42.53 ,45.11 ,47.84 ,50.76 ,51.88 ,54.70 ,54.93 ,56.08 ,54.18 ,50.04 ,42.95 ,39.64 ,35.29 ,31.62 ,29.44 ,27.34 ,22.66 ,17.83 ,14.97 ,23.94 ,22.68 ,21.29 ,21.21 ,19.09 ,6.59 ,6.10 ,6.18 ,5.01 ,4.34 ,3.59 ,2.43 ,1.09 ,0.72 ,0.41 ,0.27 ,0.27 ,0.27 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
610,HCHu,Hornchurch,6,2442.97 ,456.83 ,1003.79 ,543.63 ,325.77 ,85.36 ,27.58 ,10.63 ,20.30 ,34.33 ,51.00 ,66.97 ,79.15 ,91.87 ,102.59 ,110.49 ,120.94 ,129.81 ,128.12 ,115.89 ,100.68 ,83.20 ,61.65 ,47.34 ,40.95 ,35.14 ,29.59 ,28.69 ,26.65 ,24.90 ,23.42 ,22.50 ,20.88 ,21.11 ,21.21 ,22.77 ,22.07 ,22.84 ,21.90 ,21.05 ,19.18 ,18.99 ,18.35 ,18.97 ,19.59 ,20.42 ,23.06 ,24.25 ,25.08 ,26.75 ,29.00 ,30.54 ,34.02 ,36.97 ,36.27 ,35.69 ,32.58 ,28.55 ,24.03 ,21.62 ,17.55 ,15.18 ,12.77 ,10.85 ,9.14 ,9.60 ,8.54 ,7.32 ,6.62 ,6.85 ,5.49 ,5.10 ,5.06 ,5.55 ,5.24 ,4.82 ,4.68 ,4.90 ,3.76 ,3.05 ,2.30 ,1.56 ,0.57 ,0.34 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.53 ,0.53 ,0.53 
611,HNCu,Hounslow Central,4,4428.67 ,621.34 ,1450.01 ,1409.42 ,682.09 ,214.33 ,51.48 ,20.19 ,31.97 ,49.98 ,70.45 ,87.55 ,105.75 ,122.68 ,132.76 ,135.88 ,146.16 ,153.30 ,152.82 ,149.13 ,141.37 ,126.54 ,108.35 ,97.53 ,86.62 ,79.78 ,72.53 ,69.71 ,63.39 ,61.72 ,59.38 ,58.66 ,57.83 ,59.57 ,60.97 ,62.54 ,63.14 ,62.52 ,61.86 ,59.18 ,56.95 ,55.07 ,52.73 ,50.05 ,48.19 ,48.12 ,51.72 ,54.80 ,59.03 ,64.76 ,67.55 ,67.47 ,67.31 ,67.90 ,67.16 ,66.57 ,62.46 ,60.17 ,54.61 ,49.20 ,43.35 ,40.31 ,35.56 ,32.01 ,27.55 ,23.88 ,20.50 ,18.60 ,16.25 ,14.94 ,14.36 ,13.42 ,11.92 ,10.94 ,9.97 ,9.09 ,8.02 ,7.46 ,6.51 ,5.79 ,4.46 ,3.49 ,2.49 ,1.57 ,0.93 ,0.58 ,0.38 ,0.18 ,0.18 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.12 ,0.12 ,0.12 
612,HNEu,Hounslow East,4,4741.91 ,677.11 ,1655.14 ,1418.77 ,670.01 ,248.43 ,72.45 ,20.35 ,33.16 ,51.70 ,72.86 ,91.78 ,118.81 ,136.34 ,152.11 ,161.51 ,171.92 ,175.51 ,175.30 ,164.28 ,152.44 ,137.94 ,121.51 ,111.25 ,102.66 ,95.10 ,85.72 ,75.06 ,67.18 ,67.53 ,63.55 ,61.78 ,63.14 ,64.01 ,60.76 ,62.19 ,64.02 ,63.79 ,62.81 ,61.46 ,59.19 ,57.96 ,54.43 ,51.44 ,49.65 ,49.99 ,48.21 ,48.87 ,51.27 ,55.41 ,55.06 ,55.98 ,58.11 ,62.24 ,63.66 ,64.78 ,64.53 ,63.65 ,58.34 ,51.65 ,45.94 ,43.39 ,37.77 ,32.46 ,29.74 ,27.57 ,22.96 ,21.52 ,20.62 ,19.04 ,17.52 ,16.73 ,14.34 ,13.18 ,12.77 ,11.55 ,10.56 ,10.25 ,9.04 ,7.26 ,6.31 ,4.82 ,3.45 ,1.99 ,1.04 ,0.59 ,0.31 ,0.17 ,0.11 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.66 ,1.66 ,1.66 
613,HNWu,Hounslow West,5,4297.88 ,652.95 ,1435.17 ,1389.64 ,525.80 ,213.54 ,80.79 ,25.01 ,38.79 ,57.03 ,81.35 ,93.26 ,108.33 ,120.18 ,128.99 ,132.94 ,138.46 ,142.42 ,143.31 ,138.43 ,132.13 ,122.39 ,110.04 ,102.66 ,97.85 ,90.40 ,84.14 ,81.48 ,74.17 ,68.82 ,66.69 ,67.01 ,63.08 ,64.68 ,67.43 ,68.43 ,65.94 ,67.95 ,67.47 ,62.96 ,57.05 ,54.03 ,48.79 ,44.67 ,40.97 ,40.11 ,40.81 ,42.44 ,43.01 ,44.93 ,46.72 ,46.25 ,44.21 ,44.96 ,46.95 ,47.57 ,48.42 ,49.47 ,47.00 ,43.69 ,39.43 ,35.98 ,31.85 ,28.35 ,24.24 ,22.24 ,19.21 ,17.42 ,16.88 ,16.60 ,15.25 ,14.43 ,14.37 ,12.98 ,11.56 ,10.67 ,9.85 ,8.32 ,7.39 ,7.22 ,6.46 ,5.23 ,3.86 ,2.92 ,1.74 ,1.06 ,0.62 ,0.37 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.02 ,5.02 ,5.02 
1023,HOXr,Hoxton,1/2,4782.24 ,90.63 ,856.15 ,1251.69 ,1697.86 ,686.96 ,198.95 ,0.52 ,1.71 ,4.27 ,7.34 ,10.73 ,15.64 ,22.36 ,28.06 ,35.31 ,46.99 ,61.16 ,76.79 ,90.38 ,96.07 ,95.84 ,90.42 ,79.63 ,67.32 ,60.36 ,55.87 ,50.86 ,44.76 ,43.12 ,45.16 ,43.69 ,41.95 ,44.00 ,46.33 ,47.65 ,47.96 ,50.54 ,51.66 ,51.30 ,47.45 ,49.47 ,50.31 ,49.47 ,49.64 ,55.73 ,56.94 ,61.64 ,67.98 ,75.04 ,79.07 ,87.52 ,96.67 ,115.20 ,126.93 ,144.84 ,158.46 ,177.76 ,179.92 ,178.09 ,164.05 ,147.50 ,120.92 ,97.40 ,80.57 ,68.82 ,61.04 ,52.93 ,49.09 ,50.31 ,48.96 ,48.32 ,45.91 ,43.75 ,39.86 ,36.04 ,30.72 ,28.61 ,26.10 ,21.69 ,17.94 ,14.85 ,10.62 ,6.62 ,3.56 ,1.67 ,0.54 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
614,HPCu,Hyde Park Corner,1,5463.51 ,49.04 ,229.15 ,1817.05 ,2391.36 ,673.25 ,303.66 ,0.36 ,1.25 ,2.60 ,4.83 ,6.58 ,9.23 ,11.33 ,12.86 ,14.24 ,16.08 ,17.24 ,18.16 ,19.16 ,18.75 ,18.99 ,18.46 ,19.01 ,20.50 ,22.56 ,26.02 ,28.23 ,30.63 ,33.85 ,37.33 ,41.38 ,47.92 ,54.95 ,61.19 ,66.45 ,67.93 ,70.78 ,69.02 ,68.63 ,72.70 ,75.58 ,74.63 ,80.22 ,87.34 ,93.33 ,101.66 ,114.06 ,129.43 ,147.93 ,161.93 ,199.97 ,215.81 ,247.96 ,252.37 ,253.35 ,229.45 ,225.49 ,188.16 ,167.81 ,150.60 ,141.62 ,118.77 ,103.24 ,90.90 ,80.80 ,61.37 ,53.73 ,49.22 ,46.40 ,41.49 ,39.01 ,36.26 ,36.62 ,34.22 ,35.02 ,34.09 ,39.51 ,39.05 ,37.57 ,34.25 ,30.74 ,21.98 ,14.45 ,9.39 ,5.09 ,2.25 ,0.27 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
615,ICKu,Ickenham,6,1295.25 ,124.24 ,445.53 ,463.85 ,213.16 ,36.82 ,11.64 ,3.25 ,5.59 ,8.57 ,11.58 ,15.43 ,21.03 ,26.42 ,32.37 ,37.68 ,43.86 ,45.72 ,46.88 ,46.05 ,44.23 ,39.84 ,35.79 ,31.56 ,27.40 ,24.77 ,21.75 ,20.31 ,18.67 ,17.99 ,16.23 ,15.50 ,14.93 ,14.97 ,14.55 ,14.17 ,14.17 ,14.41 ,13.92 ,13.16 ,13.30 ,12.83 ,11.53 ,11.26 ,11.32 ,13.43 ,29.48 ,36.52 ,38.89 ,41.48 ,40.83 ,25.91 ,20.59 ,19.70 ,18.63 ,17.82 ,18.37 ,18.72 ,18.47 ,17.09 ,15.20 ,12.67 ,9.99 ,7.13 ,5.56 ,4.62 ,3.35 ,2.71 ,2.35 ,1.84 ,1.52 ,1.63 ,1.66 ,2.14 ,2.33 ,2.21 ,2.05 ,1.89 ,1.43 ,1.15 ,1.02 ,0.81 ,0.58 ,0.22 ,0.13 ,0.08 ,0.02 ,0.02 ,0.02 ,0.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
6881,IFDr,Ilford,4,15695.12 ,2160.20 ,5015.94 ,4795.35 ,2467.82 ,1014.43 ,241.39 ,48.54 ,107.99 ,181.24 ,254.80 ,329.76 ,393.61 ,417.09 ,427.18 ,417.56 ,438.60 ,462.95 ,502.50 ,500.20 ,495.69 ,459.92 ,415.47 ,368.20 ,343.02 ,317.29 ,294.53 ,271.56 ,238.61 ,225.83 ,220.97 ,209.44 ,206.24 ,208.21 ,201.48 ,197.98 ,196.99 ,202.45 ,195.92 ,195.23 ,189.42 ,191.07 ,185.41 ,180.13 ,176.00 ,179.27 ,174.27 ,176.73 ,183.48 ,193.64 ,195.04 ,204.80 ,208.73 ,223.42 ,227.74 ,236.43 ,234.44 ,232.64 ,215.00 ,199.64 ,175.72 ,162.30 ,146.96 ,130.41 ,118.12 ,111.55 ,97.17 ,84.93 ,78.37 ,76.49 ,69.38 ,67.14 ,64.47 ,61.89 ,54.51 ,51.16 ,43.97 ,38.91 ,31.09 ,23.70 ,17.67 ,12.52 ,8.13 ,5.59 ,3.99 ,2.66 ,1.53 ,0.30 ,0.14 ,0.02 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
9586,IMWr,Imperial Wharf,2,6276.11 ,130.09 ,971.04 ,1573.60 ,3017.03 ,478.56 ,105.79 ,0.12 ,1.55 ,6.00 ,8.99 ,15.68 ,22.12 ,31.51 ,44.12 ,59.89 ,76.09 ,89.62 ,99.90 ,104.83 ,99.32 ,89.95 ,84.78 ,77.48 ,66.58 ,62.31 ,60.28 ,56.59 ,50.85 ,49.28 ,48.63 ,48.21 ,49.03 ,50.67 ,51.52 ,53.84 ,51.54 ,49.42 ,52.35 ,49.73 ,48.68 ,50.27 ,52.84 ,53.82 ,54.29 ,63.25 ,69.70 ,91.03 ,109.75 ,145.12 ,173.18 ,222.50 ,228.26 ,245.71 ,275.51 ,322.90 ,310.44 ,337.01 ,321.95 ,280.38 ,200.19 ,162.18 ,110.00 ,85.92 ,62.30 ,55.15 ,47.76 ,42.24 ,35.61 ,31.42 ,29.96 ,26.22 ,20.71 ,20.51 ,20.76 ,18.73 ,16.63 ,17.59 ,15.06 ,12.83 ,10.00 ,7.71 ,3.90 ,2.63 ,0.60 ,0.12 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
856,ISGd,Island Gardens,2,3345.90 ,157.99 ,1030.29 ,1190.83 ,677.77 ,231.68 ,57.33 ,2.24 ,4.81 ,8.96 ,14.26 ,20.38 ,25.20 ,36.19 ,45.94 ,56.23 ,69.11 ,85.70 ,98.91 ,111.46 ,118.09 ,115.23 ,104.87 ,87.41 ,71.53 ,59.25 ,52.50 ,47.18 ,43.95 ,42.39 ,39.35 ,40.16 ,39.12 ,42.04 ,39.65 ,44.05 ,40.97 ,43.82 ,41.29 ,43.97 ,37.79 ,38.66 ,35.20 ,38.02 ,34.83 ,39.78 ,52.65 ,81.82 ,86.02 ,95.73 ,102.37 ,94.90 ,70.17 ,70.49 ,65.40 ,59.39 ,56.19 ,54.65 ,49.08 ,45.21 ,41.20 ,37.93 ,33.14 ,31.10 ,26.99 ,25.35 ,21.68 ,20.82 ,16.89 ,18.12 ,15.48 ,15.74 ,13.91 ,14.17 ,11.43 ,10.52 ,8.31 ,8.43 ,6.76 ,6.61 ,5.52 ,4.23 ,2.62 ,1.88 ,0.94 ,0.53 ,0.53 ,0.28 ,0.17 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3170,IVRr,Iver,CPC,577.12 ,49.31 ,221.66 ,131.97 ,136.70 ,27.80 ,9.68 ,0.92 ,2.01 ,3.33 ,5.36 ,5.36 ,9.62 ,8.82 ,13.90 ,17.56 ,23.77 ,24.79 ,28.93 ,26.24 ,21.41 ,18.71 ,13.85 ,14.04 ,11.00 ,12.23 ,9.13 ,8.71 ,4.15 ,5.44 ,3.63 ,5.04 ,5.23 ,6.45 ,5.36 ,6.17 ,4.98 ,4.99 ,3.87 ,4.95 ,3.94 ,5.90 ,5.23 ,5.76 ,4.88 ,5.70 ,4.82 ,6.23 ,6.04 ,6.00 ,8.51 ,8.62 ,10.75 ,13.00 ,16.75 ,14.64 ,15.61 ,12.55 ,12.86 ,9.50 ,8.46 ,7.03 ,6.92 ,5.07 ,3.63 ,3.91 ,2.57 ,2.56 ,1.50 ,1.64 ,1.24 ,1.48 ,1.02 ,0.86 ,2.33 ,2.32 ,2.24 ,2.07 ,2.08 ,0.47 ,0.33 ,0.16 ,0.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
616,KENu,Kennington,2,6355.77 ,318.08 ,2069.79 ,1786.08 ,1416.03 ,599.82 ,165.97 ,5.10 ,10.69 ,18.42 ,30.03 ,43.53 ,53.66 ,68.80 ,87.85 ,111.41 ,133.67 ,160.47 ,191.53 ,221.94 ,227.17 ,227.27 ,214.37 ,190.12 ,152.23 ,129.35 ,110.25 ,98.47 ,85.94 ,79.49 ,78.08 ,76.46 ,73.33 ,72.23 ,72.54 ,71.18 ,70.73 ,70.12 ,69.93 ,69.05 ,66.55 ,65.34 ,65.62 ,65.96 ,65.60 ,67.69 ,70.25 ,73.03 ,78.85 ,87.75 ,91.88 ,98.89 ,102.47 ,108.71 ,111.90 ,118.67 ,123.14 ,132.29 ,133.50 ,134.40 ,128.34 ,119.50 ,104.21 ,88.84 ,73.73 ,64.70 ,55.02 ,49.43 ,43.63 ,40.82 ,38.53 ,36.35 ,36.35 ,36.93 ,35.49 ,31.94 ,28.43 ,23.34 ,18.33 ,15.05 ,12.44 ,10.23 ,7.81 ,7.15 ,4.88 ,3.19 ,2.11 ,1.07 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
617,KGNu,Kensal Green,2,2863.33 ,196.04 ,1160.73 ,801.71 ,506.17 ,154.91 ,43.76 ,1.76 ,5.65 ,10.89 ,17.95 ,25.79 ,34.24 ,43.39 ,56.36 ,69.02 ,87.95 ,107.60 ,125.39 ,129.16 ,131.99 ,122.50 ,107.24 ,87.26 ,75.12 ,62.68 ,54.80 ,47.36 ,42.90 ,39.34 ,35.94 ,32.53 ,31.35 ,31.67 ,31.93 ,31.60 ,31.14 ,31.69 ,32.24 ,32.30 ,31.61 ,31.18 ,30.74 ,29.19 ,28.33 ,29.03 ,30.61 ,31.70 ,33.48 ,35.95 ,37.92 ,39.77 ,42.31 ,44.30 ,46.12 ,47.71 ,48.02 ,47.20 ,46.51 ,43.16 ,38.29 ,34.10 ,28.66 ,22.91 ,18.67 ,16.36 ,14.34 ,12.97 ,11.95 ,11.81 ,10.73 ,9.81 ,9.03 ,8.74 ,7.61 ,7.01 ,6.32 ,6.21 ,5.48 ,5.17 ,4.49 ,3.78 ,2.57 ,1.61 ,0.74 ,0.33 ,0.03 ,0.03 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
1448,KNRr,Kensal Rise,2,5800.66 ,336.73 ,1798.04 ,1588.98 ,1420.61 ,499.76 ,156.55 ,0.00 ,5.10 ,5.10 ,18.57 ,36.25 ,60.83 ,87.77 ,123.13 ,150.05 ,171.87 ,188.98 ,191.45 ,189.55 ,176.47 ,162.59 ,142.02 ,127.71 ,110.92 ,99.25 ,87.18 ,78.96 ,70.40 ,66.08 ,62.06 ,59.66 ,57.50 ,58.18 ,57.21 ,56.71 ,57.37 ,58.50 ,57.01 ,57.53 ,58.49 ,58.14 ,58.06 ,61.36 ,64.82 ,64.36 ,73.34 ,76.64 ,84.34 ,90.87 ,101.39 ,107.02 ,116.28 ,120.33 ,124.96 ,129.39 ,128.62 ,130.58 ,128.45 ,122.89 ,114.74 ,105.50 ,91.84 ,79.28 ,66.76 ,56.58 ,46.21 ,39.98 ,34.43 ,32.43 ,30.35 ,30.63 ,28.85 ,28.07 ,26.20 ,24.33 ,23.56 ,23.37 ,21.73 ,20.50 ,17.41 ,12.20 ,7.74 ,4.53 ,1.19 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
618,OLYu,Kensington (Olympia),2,4039.41 ,83.74 ,569.82 ,1028.53 ,1860.94 ,423.66 ,72.72 ,0.14 ,0.69 ,2.63 ,5.06 ,8.44 ,13.88 ,22.21 ,30.68 ,38.70 ,48.18 ,53.69 ,63.05 ,61.07 ,57.16 ,54.05 ,50.74 ,38.57 ,37.48 ,36.36 ,30.76 ,29.52 ,30.55 ,28.19 ,28.35 ,29.71 ,29.42 ,28.47 ,28.94 ,29.88 ,31.50 ,32.38 ,30.84 ,33.03 ,32.71 ,32.09 ,32.45 ,36.43 ,40.34 ,45.27 ,53.47 ,72.99 ,82.24 ,95.27 ,114.49 ,124.82 ,120.45 ,140.16 ,151.70 ,155.78 ,165.50 ,197.14 ,197.28 ,186.05 ,166.05 ,147.68 ,108.33 ,81.02 ,62.72 ,54.02 ,43.71 ,33.78 ,27.34 ,23.80 ,23.15 ,20.27 ,18.42 ,17.48 ,17.94 ,14.52 ,13.35 ,11.85 ,9.57 ,7.07 ,5.94 ,4.27 ,2.74 ,2.04 ,1.02 ,0.35 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
619,KTNu,Kentish Town,2,8740.42 ,304.26 ,2445.81 ,2604.78 ,2257.56 ,785.24 ,342.76 ,4.15 ,17.77 ,24.45 ,31.07 ,41.58 ,52.13 ,57.84 ,75.28 ,102.21 ,133.92 ,173.63 ,221.39 ,259.21 ,277.55 ,279.99 ,263.94 ,229.48 ,193.64 ,165.76 ,145.08 ,129.78 ,117.35 ,110.29 ,104.75 ,100.90 ,97.80 ,98.10 ,99.00 ,105.08 ,103.71 ,101.73 ,103.23 ,103.87 ,96.40 ,98.08 ,102.69 ,100.47 ,98.96 ,105.80 ,109.75 ,114.92 ,122.65 ,136.52 ,142.95 ,149.51 ,152.07 ,174.68 ,183.58 ,201.98 ,211.04 ,232.00 ,223.08 ,215.20 ,194.10 ,177.25 ,143.06 ,118.45 ,98.15 ,84.88 ,70.92 ,65.76 ,57.71 ,54.15 ,49.30 ,48.07 ,44.64 ,46.34 ,46.87 ,47.68 ,49.76 ,50.52 ,46.44 ,40.00 ,33.20 ,24.84 ,17.04 ,11.51 ,7.69 ,4.16 ,2.35 ,1.04 ,0.53 ,0.17 ,0.17 ,0.14 ,0.14 ,0.04 ,0.06 ,0.03 ,0.05 ,0.05 ,0.89 ,0.86 ,1.14 ,1.12 ,1.12 
1449,KTWr,Kentish Town West,2,3801.17 ,107.81 ,633.86 ,1086.44 ,1231.40 ,550.36 ,191.30 ,0.00 ,0.08 ,3.87 ,7.36 ,13.87 ,20.57 ,28.32 ,33.74 ,41.07 ,47.66 ,55.89 ,62.71 ,66.85 ,67.78 ,64.42 ,57.63 ,50.61 ,44.07 ,39.24 ,35.92 ,34.30 ,33.40 ,33.63 ,33.46 ,34.18 ,35.18 ,35.04 ,34.86 ,35.42 ,36.18 ,37.16 ,39.68 ,41.88 ,44.49 ,45.39 ,45.08 ,44.56 ,45.39 ,47.20 ,50.10 ,58.89 ,68.88 ,81.20 ,90.87 ,103.87 ,111.57 ,115.13 ,115.37 ,117.25 ,113.96 ,109.03 ,104.96 ,99.25 ,89.75 ,79.82 ,71.45 ,65.68 ,60.30 ,57.20 ,55.21 ,53.49 ,48.57 ,42.67 ,37.51 ,34.67 ,31.34 ,30.80 ,32.90 ,34.29 ,33.58 ,31.94 ,28.19 ,22.75 ,16.62 ,11.27 ,6.72 ,3.61 ,1.50 ,0.70 ,0.13 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
620,KETu,Kenton,4,2789.99 ,337.70 ,860.83 ,782.04 ,552.37 ,208.83 ,48.23 ,5.54 ,10.50 ,23.79 ,37.08 ,52.57 ,61.87 ,71.13 ,75.21 ,78.80 ,82.42 ,87.97 ,94.22 ,92.51 ,86.86 ,79.73 ,69.77 ,57.59 ,49.12 ,43.86 ,37.97 ,32.97 ,30.24 ,27.86 ,26.34 ,26.02 ,24.86 ,23.46 ,24.01 ,23.35 ,22.89 ,23.46 ,24.97 ,24.41 ,25.38 ,25.21 ,25.53 ,25.74 ,31.10 ,49.54 ,52.89 ,55.36 ,57.64 ,56.86 ,41.92 ,43.32 ,45.20 ,48.65 ,50.64 ,53.97 ,54.08 ,53.05 ,49.73 ,45.80 ,39.81 ,36.20 ,31.93 ,26.69 ,22.59 ,21.79 ,19.50 ,18.60 ,17.79 ,17.40 ,15.75 ,13.63 ,12.18 ,12.10 ,10.81 ,8.79 ,7.55 ,6.79 ,5.66 ,4.76 ,4.04 ,3.78 ,2.85 ,1.88 ,1.12 ,0.69 ,0.24 ,0.06 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
