3187,STLr,Southall,4,9285.00 ,161.30 ,994.42 ,1853.46 ,3287.20 ,2207.71 ,780.92 ,1.50 ,2.55 ,3.24 ,15.57 ,21.11 ,27.97 ,40.38 ,48.98 ,64.46 ,84.51 ,99.91 ,98.70 ,119.93 ,110.33 ,99.66 ,85.51 ,82.77 ,60.68 ,47.58 ,40.39 ,41.89 ,40.47 ,40.61 ,43.60 ,45.81 ,48.08 ,51.57 ,55.36 ,54.59 ,58.33 ,60.58 ,68.06 ,66.62 ,82.08 ,81.13 ,88.62 ,95.50 ,107.35 ,97.28 ,114.13 ,117.32 ,121.52 ,126.84 ,146.13 ,150.93 ,177.02 ,202.12 ,217.65 ,258.25 ,281.45 ,323.10 ,330.63 ,333.03 ,364.04 ,344.17 ,304.82 ,293.60 ,285.55 ,218.48 ,212.21 ,198.02 ,175.49 ,164.36 ,150.61 ,148.46 ,122.17 ,123.22 ,115.55 ,108.54 ,99.84 ,99.51 ,88.79 ,83.28 ,84.51 ,69.94 ,56.82 ,37.48 ,27.85 ,10.18 ,4.10 ,4.03 ,4.16 ,0.13 ,0.13 ,0.13 ,0.14 ,0.01 ,0.01 ,0.01 ,0.05 ,0.05 ,0.05 ,0.05 ,0.42 ,0.37 ,0.37 
6947,SBUr,Southbury,5,1677.74 ,32.51 ,450.69 ,379.35 ,448.88 ,260.22 ,106.09 ,0.00 ,0.00 ,1.97 ,1.97 ,5.56 ,5.56 ,9.70 ,7.73 ,18.83 ,15.23 ,28.13 ,42.26 ,45.58 ,52.27 ,64.49 ,54.65 ,44.12 ,40.80 ,28.27 ,16.05 ,17.45 ,9.71 ,14.00 ,8.75 ,13.46 ,9.00 ,14.01 ,9.72 ,14.71 ,10.00 ,17.02 ,12.01 ,18.46 ,13.47 ,20.13 ,13.10 ,20.45 ,13.99 ,20.71 ,14.06 ,24.49 ,17.15 ,30.11 ,23.40 ,25.28 ,30.17 ,31.33 ,34.06 ,34.65 ,50.43 ,35.62 ,51.66 ,36.84 ,47.96 ,30.73 ,40.14 ,32.20 ,31.32 ,27.08 ,26.65 ,24.04 ,14.79 ,21.66 ,14.19 ,20.98 ,13.65 ,20.27 ,13.40 ,19.21 ,12.42 ,17.19 ,10.57 ,14.09 ,8.29 ,10.09 ,5.32 ,5.32 ,1.80 ,1.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
705,SFSu,Southfields,3,7840.06 ,58.12 ,1345.17 ,1425.68 ,2528.64 ,1594.14 ,888.32 ,0.70 ,0.81 ,1.80 ,3.03 ,5.20 ,8.05 ,13.96 ,24.58 ,47.28 ,70.71 ,99.14 ,136.31 ,175.78 ,179.88 ,169.06 ,152.73 ,121.33 ,80.90 ,60.19 ,51.86 ,43.79 ,40.01 ,36.05 ,36.13 ,36.85 ,38.16 ,38.44 ,41.32 ,42.68 ,45.65 ,47.29 ,50.78 ,53.12 ,57.34 ,58.38 ,61.31 ,64.12 ,68.29 ,69.66 ,75.70 ,85.04 ,99.39 ,109.55 ,126.60 ,144.47 ,159.36 ,172.29 ,180.44 ,202.42 ,209.06 ,225.56 ,240.51 ,263.27 ,247.05 ,247.51 ,236.69 ,216.42 ,191.58 ,175.88 ,154.74 ,133.02 ,116.97 ,102.63 ,101.15 ,99.98 ,100.65 ,98.68 ,102.44 ,103.16 ,105.29 ,101.74 ,103.10 ,95.00 ,83.89 ,74.80 ,63.18 ,50.53 ,39.91 ,31.66 ,18.59 ,11.56 ,4.36 ,1.34 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.07 ,0.07 ,0.07 
706,SGTu,Southgate,4,6309.85 ,45.99 ,755.85 ,1441.16 ,2171.45 ,1281.75 ,613.65 ,0.43 ,0.46 ,0.52 ,1.32 ,3.19 ,7.73 ,11.47 ,20.86 ,29.25 ,39.48 ,50.20 ,63.49 ,74.31 ,82.04 ,87.21 ,83.30 ,78.22 ,66.07 ,56.60 ,45.68 ,42.62 ,38.70 ,38.69 ,38.73 ,41.12 ,41.99 ,42.49 ,44.73 ,48.30 ,49.56 ,49.51 ,52.78 ,55.10 ,54.82 ,55.37 ,60.41 ,64.91 ,67.71 ,73.05 ,82.93 ,91.62 ,93.35 ,102.19 ,110.49 ,117.96 ,123.28 ,141.57 ,149.85 ,170.86 ,184.89 ,201.33 ,214.81 ,223.82 ,223.00 ,219.00 ,201.09 ,179.31 ,158.71 ,136.68 ,115.92 ,109.32 ,96.01 ,88.97 ,82.38 ,83.17 ,76.75 ,76.31 ,78.22 ,80.15 ,76.06 ,73.46 ,70.51 ,60.88 ,52.81 ,45.86 ,39.88 ,32.61 ,30.70 ,21.38 ,14.35 ,9.17 ,5.08 ,0.77 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
784,SWKu,Southwark,1,17038.65 ,573.15 ,6084.10 ,5179.00 ,3278.54 ,1325.77 ,598.11 ,1.51 ,9.77 ,20.69 ,43.79 ,77.69 ,110.56 ,138.34 ,170.80 ,211.22 ,244.19 ,299.45 ,372.27 ,487.90 ,578.08 ,667.20 ,713.75 ,730.98 ,673.72 ,600.71 ,504.62 ,421.37 ,348.77 ,288.88 ,246.38 ,224.88 ,211.47 ,196.28 ,192.06 ,194.22 ,195.32 ,196.46 ,200.71 ,203.19 ,201.70 ,196.76 ,189.70 ,182.41 ,179.24 ,176.04 ,176.03 ,181.80 ,186.59 ,190.48 ,198.28 ,216.62 ,222.47 ,238.59 ,253.48 ,280.40 ,292.16 ,315.48 ,320.47 ,324.77 ,299.54 ,276.44 ,238.11 ,204.02 ,164.99 ,139.14 ,116.24 ,102.69 ,90.70 ,87.38 ,86.24 ,86.25 ,84.69 ,81.00 ,82.42 ,81.13 ,78.93 ,78.36 ,79.53 ,70.84 ,61.30 ,48.78 ,38.54 ,27.17 ,16.91 ,9.58 ,5.62 ,1.32 ,0.13 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
6973,SJSr,St James Street,3,2794.67 ,30.74 ,209.43 ,509.24 ,1070.97 ,626.39 ,347.91 ,1.40 ,1.63 ,1.72 ,3.49 ,3.78 ,4.33 ,5.80 ,8.59 ,10.04 ,13.18 ,16.72 ,20.79 ,23.83 ,25.09 ,23.86 ,21.03 ,17.44 ,13.93 ,11.81 ,11.69 ,11.78 ,11.88 ,12.27 ,12.68 ,14.50 ,15.11 ,15.58 ,15.90 ,16.91 ,16.48 ,16.96 ,18.31 ,18.83 ,19.85 ,20.46 ,20.61 ,21.63 ,23.24 ,24.17 ,26.80 ,31.22 ,36.26 ,40.89 ,46.93 ,52.89 ,57.13 ,62.49 ,70.26 ,79.01 ,93.72 ,103.49 ,108.09 ,115.83 ,118.14 ,108.35 ,101.57 ,94.31 ,80.38 ,67.39 ,57.83 ,49.77 ,45.17 ,40.83 ,38.70 ,38.12 ,37.54 ,37.43 ,38.92 ,39.08 ,39.44 ,40.30 ,38.79 ,36.49 ,33.41 ,30.01 ,25.52 ,21.07 ,16.04 ,11.69 ,7.73 ,4.46 ,2.30 ,1.00 ,0.56 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
695,SJPu,St. James's Park,1,16718.08 ,453.30 ,7610.60 ,5315.96 ,2190.52 ,811.52 ,336.18 ,1.14 ,3.85 ,9.36 ,21.86 ,46.22 ,80.22 ,116.80 ,173.84 ,229.83 ,298.02 ,387.12 ,505.50 ,640.84 ,759.68 ,856.59 ,903.80 ,894.91 ,815.85 ,714.29 ,604.19 ,498.64 ,414.27 ,344.55 ,301.96 ,265.49 ,242.52 ,218.92 ,210.90 ,206.76 ,200.14 ,192.78 ,187.73 ,182.57 ,178.23 ,176.51 ,174.10 ,172.42 ,170.89 ,166.22 ,163.21 ,162.98 ,161.15 ,160.46 ,162.57 ,164.77 ,167.59 ,169.28 ,171.91 ,181.05 ,193.17 ,198.80 ,206.63 ,209.78 ,197.72 ,175.89 ,153.93 ,128.74 ,101.41 ,83.01 ,71.47 ,63.47 ,56.65 ,54.28 ,53.75 ,50.92 ,49.15 ,48.57 ,50.10 ,50.80 ,50.86 ,48.45 ,45.32 ,38.51 ,30.98 ,23.33 ,18.14 ,12.91 ,8.40 ,4.95 ,2.72 ,0.81 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
696,SJWu,St. John's Wood,2,10288.71 ,303.16 ,3522.97 ,2597.84 ,2060.65 ,1224.22 ,579.88 ,0.10 ,2.01 ,5.86 ,14.96 ,28.69 ,48.89 ,79.71 ,122.94 ,205.47 ,286.31 ,361.56 ,417.00 ,445.63 ,415.65 ,363.06 ,298.98 ,242.11 ,194.88 ,156.87 ,135.45 ,124.50 ,113.51 ,103.38 ,97.87 ,97.15 ,98.47 ,97.65 ,99.17 ,102.32 ,103.57 ,102.22 ,103.94 ,104.63 ,103.34 ,100.85 ,99.39 ,102.19 ,104.70 ,107.47 ,114.90 ,122.43 ,125.78 ,130.98 ,137.44 ,146.23 ,150.58 ,156.55 ,157.26 ,161.97 ,169.35 ,177.13 ,188.37 ,195.37 ,197.94 ,186.96 ,172.93 ,152.20 ,142.61 ,126.15 ,112.31 ,104.91 ,96.48 ,85.91 ,82.03 ,80.58 ,79.21 ,80.17 ,81.67 ,81.30 ,80.40 ,75.10 ,70.65 ,64.31 ,56.17 ,44.74 ,37.84 ,29.43 ,18.44 ,10.79 ,7.19 ,3.51 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
697,STPu,St. Paul's,1,17833.34 ,768.68 ,8108.54 ,5955.26 ,2139.00 ,644.69 ,217.17 ,0.00 ,0.65 ,7.42 ,31.00 ,86.55 ,147.72 ,214.21 ,281.13 ,349.74 ,399.19 ,448.86 ,545.53 ,686.25 ,807.22 ,898.99 ,950.51 ,930.53 ,820.46 ,694.67 ,576.60 ,478.47 ,396.80 ,344.13 ,306.63 ,280.14 ,267.82 ,254.49 ,254.93 ,254.11 ,248.52 ,240.41 ,233.49 ,225.36 ,219.31 ,211.88 ,207.76 ,208.43 ,200.17 ,193.99 ,192.44 ,191.66 ,183.40 ,180.55 ,180.37 ,175.06 ,173.05 ,170.36 ,176.19 ,178.89 ,190.65 ,190.15 ,200.88 ,197.09 ,184.43 ,160.81 ,141.42 ,113.56 ,91.61 ,75.22 ,63.33 ,54.16 ,46.17 ,39.06 ,34.99 ,32.41 ,30.59 ,30.68 ,32.92 ,34.05 ,34.39 ,33.10 ,29.55 ,24.55 ,19.05 ,14.27 ,10.61 ,7.93 ,4.86 ,3.01 ,1.44 ,0.36 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
713,STBu,Stamford Brook,2,3441.42 ,23.16 ,587.15 ,729.50 ,1012.68 ,680.66 ,408.27 ,0.54 ,0.68 ,1.07 ,1.16 ,2.08 ,3.18 ,5.54 ,8.91 ,16.99 ,27.52 ,39.09 ,49.96 ,61.88 ,70.39 ,70.65 ,68.06 ,61.26 ,51.04 ,38.72 ,31.59 ,28.13 ,28.66 ,29.42 ,30.71 ,30.95 ,28.63 ,25.87 ,24.13 ,23.52 ,23.81 ,24.33 ,25.32 ,27.89 ,28.67 ,29.23 ,30.28 ,31.71 ,31.59 ,32.06 ,35.07 ,37.14 ,39.27 ,38.46 ,44.65 ,48.27 ,56.86 ,67.46 ,77.19 ,85.11 ,91.64 ,93.73 ,100.48 ,103.20 ,98.32 ,98.04 ,92.38 ,80.98 ,77.95 ,72.19 ,62.96 ,58.62 ,54.45 ,47.55 ,45.37 ,45.02 ,44.81 ,44.61 ,46.13 ,49.89 ,51.74 ,51.69 ,48.57 ,45.12 ,38.73 ,31.93 ,26.80 ,21.53 ,16.91 ,11.61 ,7.46 ,4.18 ,2.09 ,0.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
6968,SMHr,Stamford Hill,3,1947.78 ,46.02 ,450.85 ,426.64 ,609.65 ,284.87 ,129.75 ,0.46 ,0.46 ,1.44 ,2.70 ,4.87 ,6.83 ,12.41 ,16.86 ,24.65 ,31.89 ,43.63 ,46.52 ,55.02 ,53.39 ,51.06 ,42.42 ,36.80 ,27.19 ,21.74 ,16.56 ,13.52 ,12.62 ,9.81 ,9.88 ,11.25 ,11.83 ,12.35 ,13.60 ,14.37 ,15.29 ,16.29 ,17.28 ,18.77 ,19.02 ,18.44 ,18.03 ,18.70 ,19.24 ,20.55 ,21.73 ,24.08 ,26.24 ,29.88 ,33.85 ,39.88 ,44.54 ,47.81 ,49.79 ,53.68 ,54.36 ,57.54 ,58.94 ,58.22 ,54.34 ,48.80 ,41.75 ,36.94 ,31.56 ,27.34 ,25.73 ,22.72 ,21.22 ,20.47 ,20.04 ,19.11 ,20.01 ,19.48 ,20.24 ,19.13 ,18.79 ,17.49 ,16.02 ,14.17 ,13.92 ,10.85 ,8.43 ,5.77 ,3.29 ,0.95 ,0.95 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
714,STAu,Stanmore,5,4839.31 ,62.14 ,708.81 ,799.22 ,1660.20 ,1030.10 ,578.85 ,0.00 ,0.00 ,0.58 ,2.82 ,4.81 ,10.33 ,16.80 ,26.81 ,36.96 ,47.31 ,60.71 ,72.66 ,82.59 ,85.82 ,83.78 ,71.91 ,60.41 ,45.21 ,33.30 ,28.14 ,24.30 ,22.10 ,20.86 ,19.98 ,21.06 ,22.13 ,21.85 ,23.01 ,25.52 ,24.13 ,25.38 ,26.90 ,27.67 ,29.26 ,32.13 ,34.31 ,36.84 ,40.01 ,41.82 ,43.74 ,45.94 ,51.75 ,64.51 ,74.02 ,83.83 ,100.85 ,118.75 ,118.33 ,131.65 ,148.97 ,150.87 ,148.83 ,168.16 ,166.93 ,163.76 ,159.28 ,154.25 ,135.82 ,123.62 ,101.54 ,90.87 ,77.91 ,68.38 ,59.98 ,58.86 ,53.92 ,54.17 ,50.77 ,52.80 ,52.25 ,55.86 ,52.93 ,53.11 ,52.15 ,52.49 ,50.26 ,43.20 ,39.43 ,31.24 ,21.06 ,10.95 ,8.50 ,2.61 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
889,STLd,Star Lane,2/3,3252.80 ,447.55 ,1164.31 ,648.47 ,647.28 ,218.53 ,126.66 ,1.84 ,12.89 ,26.60 ,48.91 ,61.88 ,84.25 ,98.15 ,113.05 ,124.66 ,144.00 ,142.44 ,135.90 ,130.84 ,119.57 ,98.70 ,83.32 ,70.74 ,52.78 ,33.13 ,28.24 ,24.36 ,26.86 ,24.09 ,29.95 ,26.40 ,29.11 ,23.70 ,26.75 ,20.49 ,23.35 ,19.99 ,23.84 ,21.65 ,28.37 ,25.13 ,30.14 ,27.12 ,32.21 ,27.41 ,30.84 ,28.29 ,33.05 ,30.30 ,35.08 ,41.23 ,47.43 ,51.59 ,62.31 ,66.96 ,63.84 ,66.66 ,64.08 ,54.94 ,48.37 ,44.56 ,35.31 ,27.95 ,24.21 ,18.97 ,18.68 ,16.09 ,17.38 ,15.56 ,17.92 ,14.63 ,15.98 ,14.33 ,16.84 ,13.94 ,16.27 ,14.81 ,16.91 ,13.67 ,14.77 ,11.29 ,10.42 ,6.10 ,4.77 ,2.07 ,1.51 ,0.14 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
715,STGu,Stepney Green,2,8215.71 ,183.89 ,1629.97 ,2778.50 ,1911.24 ,1053.35 ,658.76 ,5.25 ,10.45 ,14.56 ,19.53 ,25.92 ,29.57 ,34.48 ,44.12 ,52.80 ,65.25 ,78.36 ,104.95 ,136.69 ,175.49 ,189.79 ,197.00 ,189.39 ,171.17 ,141.77 ,127.31 ,123.06 ,120.07 ,116.21 ,114.87 ,119.14 ,120.30 ,114.21 ,109.85 ,111.57 ,114.21 ,110.81 ,113.25 ,118.00 ,120.02 ,115.78 ,116.03 ,116.81 ,116.91 ,110.61 ,109.94 ,109.50 ,113.31 ,116.48 ,127.56 ,135.82 ,143.41 ,147.91 ,154.64 ,155.77 ,165.61 ,171.98 ,179.49 ,178.49 ,173.12 ,160.33 ,144.65 ,122.66 ,109.79 ,101.65 ,91.16 ,83.44 ,81.60 ,76.25 ,74.07 ,75.01 ,78.75 ,78.66 ,80.31 ,78.98 ,79.24 ,76.70 ,75.64 ,72.22 ,66.04 ,56.81 ,47.91 ,36.86 ,27.09 ,19.35 ,11.59 ,6.47 ,3.45 ,0.42 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
716,STKu,Stockwell,2,11127.94 ,246.36 ,1320.95 ,2077.26 ,3603.76 ,2343.59 ,1536.02 ,2.05 ,6.25 ,13.04 ,22.05 ,34.33 ,45.44 ,56.04 ,67.16 ,82.73 ,97.05 ,107.51 ,121.66 ,135.93 ,140.76 ,135.87 ,129.68 ,116.77 ,99.81 ,82.10 ,71.09 ,64.31 ,58.91 ,53.69 ,53.39 ,55.26 ,56.63 ,58.01 ,62.19 ,65.17 ,69.12 ,74.04 ,77.38 ,82.01 ,87.12 ,87.26 ,89.68 ,94.34 ,95.94 ,100.24 ,111.78 ,122.78 ,138.44 ,151.07 ,168.51 ,183.14 ,201.74 ,220.18 ,247.75 ,278.93 ,310.63 ,340.73 ,368.31 ,383.74 ,376.90 ,357.16 ,334.55 ,296.15 ,267.64 ,235.31 ,214.88 ,189.58 ,179.09 ,160.45 ,157.73 ,158.44 ,160.84 ,157.76 ,165.71 ,172.99 ,189.08 ,192.33 ,191.37 ,180.89 ,160.72 ,126.15 ,100.92 ,82.07 ,58.57 ,40.93 ,24.35 ,12.79 ,2.86 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
6934,SKWr,Stoke Newington,2,2981.65 ,61.08 ,555.41 ,770.20 ,899.06 ,479.91 ,216.00 ,2.16 ,2.44 ,3.82 ,4.34 ,6.73 ,8.01 ,12.60 ,20.99 ,27.05 ,41.51 ,48.53 ,60.26 ,59.57 ,67.45 ,58.16 ,52.36 ,43.68 ,39.39 ,29.97 ,27.48 ,27.85 ,25.29 ,25.50 ,24.57 ,23.85 ,22.85 ,21.59 ,21.73 ,23.44 ,25.74 ,27.08 ,30.02 ,32.24 ,32.33 ,32.50 ,33.50 ,33.79 ,33.36 ,36.18 ,36.94 ,41.88 ,47.91 ,52.39 ,57.66 ,66.73 ,69.73 ,71.63 ,76.67 ,79.67 ,78.98 ,80.02 ,80.53 ,79.33 ,77.75 ,72.24 ,65.78 ,61.92 ,55.48 ,49.21 ,45.56 ,41.99 ,37.36 ,33.92 ,30.49 ,30.36 ,31.14 ,30.40 ,32.10 ,32.27 ,29.88 ,28.90 ,27.00 ,24.68 ,22.49 ,19.68 ,14.53 ,9.93 ,5.16 ,1.47 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
717,SPKu,Stonebridge Park,3,4271.22 ,213.58 ,923.59 ,752.14 ,1342.48 ,667.64 ,371.79 ,2.26 ,7.40 ,8.21 ,16.41 ,28.93 ,38.63 ,45.05 ,66.68 ,78.88 ,88.44 ,89.27 ,100.53 ,94.79 ,93.05 ,82.13 ,82.62 ,67.50 ,59.07 ,46.91 ,40.41 ,32.15 ,28.89 ,25.20 ,22.95 ,23.56 ,22.76 ,22.89 ,22.43 ,22.42 ,21.29 ,22.14 ,23.43 ,25.42 ,27.29 ,30.09 ,32.01 ,33.31 ,34.01 ,36.58 ,38.80 ,42.60 ,48.06 ,52.88 ,61.00 ,67.72 ,76.81 ,80.20 ,98.06 ,106.63 ,122.56 ,124.19 ,145.39 ,136.79 ,138.55 ,126.27 ,119.29 ,93.46 ,83.16 ,66.00 ,54.77 ,49.83 ,45.79 ,46.15 ,44.64 ,45.87 ,45.58 ,46.87 ,45.52 ,46.84 ,45.68 ,43.07 ,41.13 ,36.68 ,33.80 ,28.88 ,25.56 ,21.61 ,19.20 ,12.30 ,8.84 ,5.47 ,2.74 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
719,SFDu,Stratford,2/3,85268.79 ,2723.72 ,15728.36 ,26280.76 ,25585.51 ,9951.64 ,4998.80 ,30.57 ,76.46 ,122.10 ,200.20 ,350.97 ,490.70 ,644.26 ,808.46 ,991.14 ,1084.04 ,1202.69 ,1342.25 ,1514.39 ,1569.07 ,1599.81 ,1546.23 ,1437.31 ,1274.44 ,1129.73 ,1037.25 ,984.19 ,936.63 ,892.66 ,910.48 ,926.19 ,954.27 ,968.22 ,996.73 ,1034.26 ,1056.84 ,1069.40 ,1108.83 ,1131.41 ,1127.69 ,1116.88 ,1122.86 ,1126.67 ,1139.77 ,1124.14 ,1168.48 ,1246.90 ,1293.61 ,1364.24 ,1479.40 ,1621.48 ,1677.01 ,1876.99 ,2034.57 ,2224.83 ,2399.39 ,2557.70 ,2543.82 ,2502.95 ,2348.81 ,2047.79 ,1750.17 ,1470.95 ,1232.17 ,1031.02 ,903.23 ,825.34 ,754.40 ,682.49 ,656.25 ,637.55 ,599.65 ,578.98 ,579.61 ,561.64 ,556.41 ,571.73 ,579.52 ,548.99 ,504.80 ,440.15 ,365.11 ,283.56 ,222.81 ,161.30 ,102.92 ,60.22 ,32.29 ,6.97 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.13 ,0.13 ,0.13 
749,SHSd,Stratford High Street,2/3,2248.77 ,116.06 ,762.28 ,563.89 ,492.00 ,201.07 ,113.46 ,0.28 ,1.74 ,4.87 ,8.17 ,15.32 ,24.59 ,27.41 ,33.67 ,42.23 ,50.08 ,58.56 ,74.93 ,85.34 ,92.68 ,84.80 ,76.14 ,64.14 ,53.42 ,40.61 ,39.34 ,35.24 ,30.94 ,26.25 ,22.82 ,21.16 ,19.00 ,18.30 ,17.15 ,18.55 ,17.73 ,19.82 ,19.68 ,21.38 ,20.68 ,21.10 ,19.05 ,20.28 ,19.35 ,21.13 ,22.51 ,29.81 ,30.12 ,34.67 ,37.17 ,36.83 ,35.08 ,36.19 ,38.09 ,41.22 ,47.45 ,48.43 ,51.48 ,47.83 ,42.49 ,36.19 ,30.74 ,24.87 ,21.70 ,18.58 ,17.37 ,16.37 ,16.32 ,14.98 ,14.84 ,14.07 ,13.98 ,13.71 ,14.27 ,14.65 ,14.39 ,14.61 ,13.16 ,11.94 ,11.05 ,9.49 ,7.46 ,6.48 ,4.85 ,2.88 ,1.91 ,0.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
504,STId,Stratford International DLR,2/3,5685.83 ,271.08 ,1139.79 ,1401.43 ,1542.01 ,813.39 ,518.13 ,1.63 ,5.08 ,9.09 ,21.95 ,31.50 ,53.65 ,65.16 ,83.03 ,91.42 ,95.40 ,96.34 ,105.32 ,118.58 ,122.35 ,124.78 ,112.44 ,97.77 ,68.57 ,57.18 ,49.65 ,45.52 ,48.75 ,51.27 ,49.47 ,46.65 ,52.71 ,46.36 ,52.14 ,46.30 ,54.24 ,47.13 ,57.23 ,51.28 ,62.09 ,56.19 ,64.49 ,58.20 ,67.84 ,58.85 ,69.97 ,68.37 ,82.03 ,74.21 ,90.13 ,94.71 ,108.31 ,114.46 ,121.76 ,131.51 ,139.20 ,142.79 ,142.39 ,154.78 ,145.77 ,134.62 ,111.71 ,101.35 ,87.82 ,73.92 ,72.25 ,70.02 ,66.92 ,58.33 ,61.40 ,50.48 ,59.49 ,50.80 ,60.62 ,54.61 ,65.36 ,57.20 ,64.53 ,53.29 ,58.95 ,42.94 ,45.38 ,30.81 ,24.55 ,11.27 ,9.25 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
720,SHLu,Sudbury Hill,4,2541.76 ,37.20 ,244.65 ,470.92 ,1043.43 ,502.57 ,243.00 ,0.68 ,0.96 ,1.62 ,3.10 ,5.01 ,6.77 ,8.46 ,10.60 ,12.52 ,14.96 ,17.57 ,20.75 ,22.55 ,24.02 ,26.30 ,24.65 ,24.08 ,22.41 ,19.94 ,14.89 ,14.21 ,10.78 ,10.75 ,9.68 ,10.67 ,9.33 ,11.35 ,10.34 ,13.55 ,12.53 ,15.76 ,15.09 ,18.82 ,16.44 ,20.22 ,18.96 ,23.92 ,21.52 ,27.65 ,27.32 ,35.01 ,32.49 ,42.20 ,42.33 ,52.99 ,54.10 ,64.13 ,70.72 ,78.31 ,86.34 ,101.27 ,108.20 ,110.62 ,115.62 ,107.95 ,93.19 ,82.93 ,69.76 ,57.34 ,48.39 ,43.52 ,36.33 ,33.80 ,29.56 ,28.70 ,23.53 ,25.16 ,23.57 ,26.73 ,23.42 ,27.48 ,24.43 ,24.78 ,19.50 ,19.54 ,15.72 ,16.70 ,13.43 ,12.05 ,9.14 ,6.61 ,2.62 ,0.86 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
