630,LATu,Latimer Road,2,1924.95 ,13.76 ,200.99 ,855.90 ,435.29 ,255.78 ,163.22 ,0.12 ,0.48 ,0.70 ,1.18 ,1.67 ,2.40 ,3.08 ,4.13 ,6.05 ,8.12 ,9.63 ,12.42 ,14.90 ,17.19 ,18.01 ,19.08 ,21.13 ,22.82 ,23.88 ,27.77 ,30.67 ,31.87 ,33.02 ,33.76 ,32.90 ,33.67 ,33.21 ,34.04 ,33.91 ,34.66 ,34.59 ,35.01 ,35.45 ,38.60 ,39.36 ,39.11 ,39.81 ,40.36 ,38.51 ,37.36 ,37.74 ,37.06 ,35.70 ,35.53 ,37.26 ,38.78 ,39.35 ,38.77 ,38.22 ,36.58 ,35.48 ,34.68 ,34.63 ,34.17 ,34.35 ,33.03 ,31.42 ,30.56 ,29.00 ,24.92 ,22.21 ,20.21 ,18.15 ,16.26 ,16.25 ,16.16 ,15.60 ,15.04 ,15.37 ,15.79 ,15.06 ,15.13 ,14.59 ,13.74 ,12.81 ,13.18 ,13.73 ,12.16 ,9.62 ,7.15 ,4.09 ,0.81 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
9477,LEBt,Lebanon Road,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
631,LSQu,Leicester Square,1,68102.18 ,889.44 ,2568.13 ,32826.31 ,17445.33 ,10070.13 ,4302.84 ,27.56 ,46.18 ,68.74 ,89.27 ,124.84 ,175.84 ,177.55 ,179.46 ,170.19 ,148.21 ,106.18 ,111.82 ,117.15 ,141.54 ,162.88 ,201.84 ,249.57 ,319.49 ,376.80 ,462.48 ,555.67 ,659.35 ,757.90 ,862.62 ,981.68 ,1125.90 ,1261.74 ,1389.11 ,1507.46 ,1584.46 ,1616.98 ,1642.00 ,1670.93 ,1699.82 ,1713.64 ,1708.67 ,1671.23 ,1616.45 ,1551.96 ,1502.30 ,1465.23 ,1448.90 ,1428.83 ,1403.50 ,1379.00 ,1381.92 ,1388.69 ,1415.88 ,1464.24 ,1508.62 ,1521.63 ,1522.18 ,1502.59 ,1481.63 ,1460.35 ,1418.61 ,1351.88 ,1274.62 ,1149.59 ,1022.79 ,902.22 ,811.78 ,720.70 ,665.69 ,607.71 ,562.22 ,515.43 ,485.53 ,467.23 ,455.17 ,440.13 ,431.88 ,399.20 ,365.77 ,356.31 ,303.71 ,249.23 ,208.29 ,159.06 ,85.32 ,65.16 ,45.56 ,34.93 ,29.06 ,25.91 ,24.04 ,18.56 ,13.70 ,12.93 ,11.09 ,8.84 ,13.27 ,16.74 ,23.19 ,20.40 ,18.17 
940,LEWd,Lewisham DLR,2/3,7982.56 ,110.21 ,807.80 ,3219.05 ,1974.47 ,1203.33 ,667.71 ,0.76 ,3.24 ,4.13 ,9.55 ,11.96 ,20.19 ,23.04 ,37.35 ,41.52 ,53.11 ,54.50 ,59.89 ,59.58 ,63.81 ,65.32 ,71.05 ,80.48 ,82.61 ,86.42 ,89.51 ,94.87 ,95.91 ,101.44 ,105.36 ,113.30 ,117.79 ,122.28 ,121.83 ,125.89 ,125.40 ,130.83 ,134.28 ,144.20 ,147.58 ,149.49 ,146.84 ,150.99 ,146.63 ,149.05 ,153.22 ,159.56 ,157.76 ,161.54 ,163.00 ,167.37 ,164.45 ,170.24 ,172.41 ,176.11 ,171.73 ,173.94 ,168.04 ,163.94 ,153.21 ,151.73 ,141.30 ,134.52 ,125.57 ,121.37 ,107.63 ,102.20 ,96.66 ,91.56 ,88.27 ,87.11 ,85.28 ,81.56 ,81.59 ,80.32 ,81.92 ,78.70 ,81.84 ,76.13 ,75.13 ,63.29 ,53.74 ,35.59 ,26.00 ,9.90 ,4.43 ,0.51 ,0.21 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
632,LEYu,Leyton,3,13143.36 ,240.15 ,846.53 ,5816.92 ,2776.49 ,1895.49 ,1567.78 ,9.83 ,13.97 ,18.90 ,24.62 ,30.33 ,39.63 ,45.23 ,57.65 ,61.42 ,68.84 ,66.35 ,66.95 ,62.13 ,60.42 ,59.17 ,64.85 ,73.21 ,80.24 ,87.95 ,95.01 ,105.24 ,122.24 ,137.26 ,153.82 ,172.76 ,197.66 ,218.31 ,239.08 ,253.57 ,263.78 ,265.61 ,266.76 ,267.81 ,285.48 ,304.28 ,321.65 ,342.25 ,349.38 ,328.58 ,302.59 ,273.24 ,231.96 ,208.82 ,204.76 ,205.84 ,217.19 ,232.26 ,238.34 ,244.10 ,243.38 ,246.88 ,240.00 ,233.64 ,232.73 ,231.40 ,210.74 ,202.57 ,195.22 ,181.27 ,169.57 ,163.93 ,155.89 ,148.85 ,141.93 ,139.23 ,133.85 ,130.82 ,132.35 ,136.67 ,136.68 ,143.92 ,149.60 ,148.44 ,142.99 ,143.16 ,122.72 ,128.73 ,102.85 ,77.07 ,49.46 ,37.88 ,0.48 ,0.34 ,0.19 ,0.31 ,0.40 ,0.37 ,0.31 ,0.27 ,0.12 ,0.14 ,2.38 ,8.30 ,11.37 ,11.37 ,11.24 
7402,LEMr,Leyton Midland Road,3,1813.12 ,13.69 ,187.85 ,760.69 ,451.26 ,282.52 ,117.12 ,0.00 ,0.00 ,0.00 ,0.05 ,0.56 ,1.77 ,4.74 ,6.58 ,9.92 ,11.48 ,13.73 ,14.06 ,16.12 ,16.61 ,17.57 ,16.74 ,17.54 ,16.90 ,17.90 ,19.27 ,20.94 ,22.10 ,24.47 ,24.18 ,26.01 ,27.43 ,27.92 ,28.75 ,30.48 ,30.85 ,31.29 ,32.46 ,33.90 ,35.39 ,37.06 ,39.39 ,40.40 ,39.62 ,38.43 ,37.08 ,34.23 ,33.34 ,32.26 ,32.71 ,32.98 ,34.73 ,35.87 ,37.13 ,38.71 ,40.61 ,40.78 ,40.10 ,40.50 ,38.48 ,36.48 ,34.90 ,32.75 ,30.30 ,29.00 ,27.01 ,25.42 ,24.58 ,23.39 ,20.45 ,18.66 ,18.01 ,16.85 ,16.10 ,14.27 ,14.39 ,13.85 ,10.81 ,11.06 ,16.06 ,12.61 ,9.41 ,9.10 ,5.55 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
633,LYSu,Leytonstone,3/4,9198.59 ,148.32 ,617.07 ,3001.54 ,2428.40 ,1746.90 ,1256.36 ,8.24 ,10.53 ,14.43 ,13.87 ,18.65 ,21.56 ,27.86 ,33.18 ,42.32 ,45.72 ,47.37 ,47.74 ,50.88 ,50.38 ,49.62 ,51.26 ,55.58 ,57.29 ,57.04 ,61.87 ,69.28 ,72.39 ,74.97 ,82.05 ,88.14 ,92.77 ,98.67 ,103.97 ,109.12 ,116.24 ,123.40 ,126.74 ,136.84 ,146.73 ,148.12 ,151.83 ,158.36 ,154.95 ,154.89 ,157.04 ,154.16 ,156.84 ,162.56 ,161.46 ,169.83 ,182.65 ,186.46 ,195.46 ,208.01 ,209.64 ,213.92 ,219.02 ,215.98 ,214.32 ,213.32 ,199.78 ,190.16 ,183.44 ,170.54 ,160.97 ,154.04 ,145.48 ,136.51 ,130.13 ,123.26 ,119.68 ,116.99 ,115.69 ,114.48 ,115.58 ,115.43 ,117.49 ,114.55 ,116.00 ,109.11 ,99.91 ,91.19 ,81.81 ,57.71 ,40.44 ,27.37 ,11.16 ,0.16 ,0.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.84 ,8.15 ,10.65 ,10.65 ,10.65 
7403,LERr,Leytonstone High Road,3,1343.62 ,9.22 ,115.63 ,549.22 ,345.07 ,228.21 ,96.27 ,0.00 ,0.00 ,0.00 ,0.00 ,0.90 ,1.90 ,2.82 ,3.60 ,4.81 ,5.92 ,6.26 ,6.73 ,8.36 ,9.63 ,10.12 ,11.45 ,12.31 ,12.76 ,13.35 ,13.92 ,13.92 ,15.42 ,15.60 ,15.44 ,16.43 ,17.45 ,18.59 ,18.74 ,20.44 ,21.95 ,23.91 ,24.06 ,25.92 ,27.46 ,26.75 ,26.83 ,27.04 ,27.05 ,26.21 ,26.56 ,26.86 ,28.40 ,28.75 ,29.44 ,29.18 ,28.20 ,27.71 ,27.87 ,28.09 ,29.57 ,31.13 ,30.52 ,29.70 ,29.17 ,28.09 ,25.85 ,25.26 ,25.01 ,23.32 ,22.78 ,22.41 ,20.71 ,19.18 ,17.75 ,15.03 ,13.43 ,12.21 ,11.11 ,11.81 ,13.28 ,11.00 ,10.96 ,11.68 ,11.81 ,8.23 ,8.13 ,5.99 ,3.37 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
862,LIMd,Limehouse DLR,2,8529.53 ,173.60 ,785.94 ,3191.71 ,1973.39 ,1408.02 ,996.87 ,0.72 ,3.80 ,8.25 ,14.38 ,23.67 ,35.52 ,40.39 ,46.88 ,51.09 ,55.47 ,50.71 ,51.81 ,53.35 ,57.64 ,58.58 ,66.62 ,76.11 ,83.40 ,88.74 ,92.44 ,102.35 ,107.00 ,107.80 ,109.52 ,119.35 ,117.62 ,119.08 ,121.76 ,126.92 ,123.65 ,132.25 ,134.40 ,144.05 ,144.35 ,152.46 ,147.48 ,152.72 ,146.82 ,150.49 ,144.15 ,147.64 ,144.47 ,148.27 ,147.08 ,156.01 ,158.55 ,166.90 ,168.15 ,175.11 ,172.03 ,171.17 ,165.91 ,167.72 ,160.83 ,159.12 ,151.89 ,145.67 ,134.49 ,127.80 ,118.57 ,116.48 ,111.65 ,112.18 ,109.32 ,109.64 ,106.21 ,108.11 ,107.90 ,114.75 ,116.00 ,121.99 ,122.63 ,118.17 ,112.10 ,98.95 ,78.32 ,55.24 ,36.72 ,15.79 ,5.81 ,0.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
634,LSTu,Liverpool Street LU,1,88337.98 ,1930.52 ,8009.53 ,32761.84 ,22103.78 ,14889.51 ,8642.81 ,26.40 ,59.55 ,105.63 ,172.83 ,248.02 ,357.11 ,437.25 ,523.72 ,571.14 ,600.16 ,575.36 ,575.85 ,575.91 ,584.92 ,606.40 ,670.54 ,738.10 ,788.76 ,837.82 ,884.58 ,941.95 ,974.09 ,1007.79 ,1054.04 ,1134.32 ,1190.98 ,1258.82 ,1314.50 ,1389.47 ,1416.58 ,1442.68 ,1469.93 ,1501.28 ,1504.56 ,1506.71 ,1481.50 ,1479.25 ,1489.56 ,1470.21 ,1483.65 ,1530.87 ,1545.24 ,1559.17 ,1614.69 ,1660.81 ,1705.60 ,1746.96 ,1793.99 ,1855.55 ,1902.88 ,1913.01 ,1946.82 ,1963.66 ,1926.37 ,1874.92 ,1813.22 ,1711.16 ,1582.50 ,1472.52 ,1368.88 ,1286.14 ,1204.14 ,1153.83 ,1099.81 ,1040.26 ,1008.26 ,984.12 ,977.89 ,990.26 ,1011.39 ,1025.11 ,1017.97 ,999.27 ,932.09 ,817.38 ,657.70 ,502.83 ,316.37 ,171.71 ,80.76 ,27.42 ,1.78 ,0.06 ,0.06 ,0.08 ,0.09 ,0.08 ,0.07 ,0.06 ,0.04 ,2.88 ,9.98 ,15.55 ,21.56 ,21.55 ,18.69 
6965,LSTr,Liverpool Street NR,1,15119.95 ,435.73 ,2116.00 ,7449.28 ,2949.12 ,1517.15 ,652.67 ,10.15 ,22.53 ,27.69 ,41.37 ,59.69 ,74.89 ,89.05 ,110.35 ,121.71 ,135.21 ,138.57 ,150.24 ,157.58 ,172.37 ,174.01 ,191.07 ,192.20 ,215.37 ,222.65 ,245.02 ,248.65 ,277.13 ,276.75 ,301.29 ,306.54 ,344.95 ,343.75 ,366.94 ,356.35 ,380.94 ,357.88 ,370.38 ,340.35 ,355.31 ,324.99 ,329.34 ,296.18 ,309.13 ,277.64 ,277.24 ,247.84 ,261.18 ,244.17 ,254.37 ,237.58 ,255.87 ,240.04 ,249.03 ,237.45 ,257.99 ,245.46 ,254.86 ,243.63 ,258.40 ,235.83 ,233.00 ,212.00 ,199.56 ,164.37 ,150.12 ,127.53 ,117.50 ,106.06 ,99.23 ,89.83 ,87.56 ,81.08 ,82.33 ,80.29 ,85.58 ,82.01 ,82.15 ,73.31 ,70.00 ,55.14 ,46.66 ,33.98 ,21.96 ,11.41 ,7.35 ,2.81 ,0.02 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
9478,LPKt,Lloyd Park,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
635,LONu,London Bridge LU,1,105746.39 ,1697.99 ,7985.30 ,44823.43 ,25050.89 ,16326.07 ,9862.71 ,39.60 ,68.72 ,109.30 ,158.14 ,233.76 ,297.57 ,365.75 ,425.14 ,475.44 ,482.89 ,485.74 ,495.04 ,526.47 ,551.67 ,606.44 ,686.18 ,786.35 ,878.64 ,960.08 ,1050.35 ,1143.93 ,1213.25 ,1274.88 ,1362.69 ,1485.01 ,1612.13 ,1728.06 ,1862.15 ,2027.51 ,2107.27 ,2156.97 ,2207.36 ,2239.59 ,2199.03 ,2180.14 ,2134.61 ,2089.71 ,2025.92 ,1989.62 ,1942.72 ,1963.71 ,1952.20 ,1963.21 ,1961.78 ,2015.85 ,1999.93 ,2021.19 ,2036.54 ,2094.82 ,2116.12 ,2149.59 ,2162.92 ,2188.26 ,2150.21 ,2096.19 ,2019.27 ,1938.99 ,1803.62 ,1696.06 ,1566.58 ,1469.05 ,1342.62 ,1248.74 ,1142.03 ,1082.07 ,1015.11 ,1011.66 ,1009.55 ,1042.23 ,1055.33 ,1101.70 ,1119.84 ,1129.96 ,1074.96 ,1030.30 ,861.75 ,637.64 ,419.97 ,242.63 ,72.50 ,5.25 ,0.81 ,0.16 ,0.03 ,0.03 ,0.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.37 ,5.20 ,13.51 ,16.30 ,16.30 ,15.93 
533,LCAd,London City Airport,3,2603.88 ,175.78 ,536.97 ,988.27 ,541.61 ,213.37 ,147.88 ,2.24 ,5.58 ,10.11 ,17.66 ,25.07 ,31.91 ,38.77 ,44.44 ,45.75 ,45.00 ,43.45 ,40.40 ,39.11 ,40.14 ,41.64 ,43.38 ,47.66 ,48.86 ,49.44 ,52.15 ,54.97 ,54.41 ,53.35 ,50.47 ,44.24 ,38.29 ,32.97 ,29.33 ,26.49 ,26.14 ,26.62 ,27.87 ,31.58 ,35.51 ,40.59 ,43.00 ,45.76 ,47.17 ,47.68 ,45.85 ,45.80 ,45.85 ,46.19 ,48.15 ,53.86 ,58.42 ,60.83 ,60.33 ,58.97 ,52.17 ,44.77 ,37.82 ,33.20 ,28.70 ,26.43 ,26.12 ,24.38 ,22.72 ,20.40 ,18.59 ,16.25 ,16.74 ,15.19 ,16.10 ,16.01 ,15.77 ,15.32 ,15.91 ,14.59 ,14.72 ,16.01 ,15.65 ,16.71 ,17.33 ,17.13 ,13.42 ,10.87 ,6.70 ,3.52 ,0.78 ,0.45 ,0.02 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
6966,LOFr,London Fields,2,5420.57 ,19.67 ,254.14 ,2205.86 ,1384.69 ,1062.09 ,494.12 ,0.00 ,0.22 ,0.22 ,1.42 ,2.93 ,3.65 ,4.75 ,6.48 ,9.15 ,11.31 ,13.52 ,14.75 ,15.81 ,16.49 ,18.85 ,21.14 ,26.58 ,31.33 ,35.21 ,39.98 ,46.72 ,51.32 ,58.85 ,64.53 ,71.35 ,76.87 ,80.87 ,81.92 ,85.45 ,88.02 ,90.90 ,99.74 ,109.22 ,114.40 ,114.98 ,116.94 ,110.57 ,105.04 ,102.96 ,104.41 ,103.71 ,107.18 ,108.60 ,111.30 ,112.59 ,115.20 ,114.14 ,119.07 ,118.15 ,118.33 ,115.64 ,117.59 ,114.02 ,115.67 ,111.56 ,112.73 ,110.24 ,109.40 ,103.78 ,105.81 ,99.47 ,92.66 ,85.01 ,82.77 ,74.47 ,68.25 ,66.57 ,63.65 ,59.83 ,57.49 ,57.41 ,54.41 ,51.47 ,48.71 ,49.14 ,41.95 ,32.53 ,24.01 ,14.27 ,2.90 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
636,LTNu,Loughton,6,3594.14 ,40.47 ,282.51 ,1266.86 ,839.54 ,618.62 ,546.13 ,3.59 ,3.95 ,4.65 ,3.64 ,3.37 ,4.38 ,7.60 ,9.29 ,12.24 ,13.75 ,16.06 ,17.42 ,21.62 ,24.97 ,27.05 ,28.43 ,30.27 ,30.51 ,29.19 ,30.99 ,33.48 ,33.59 ,34.66 ,38.04 ,41.81 ,44.86 ,49.26 ,52.64 ,52.69 ,54.17 ,55.51 ,56.12 ,57.99 ,59.86 ,58.18 ,60.98 ,60.03 ,57.79 ,61.42 ,61.95 ,57.90 ,62.23 ,62.81 ,58.92 ,62.54 ,64.26 ,60.55 ,67.13 ,70.66 ,69.32 ,70.85 ,74.95 ,75.34 ,74.92 ,76.20 ,72.81 ,70.67 ,62.17 ,58.31 ,55.34 ,55.46 ,50.82 ,50.58 ,47.71 ,44.49 ,42.79 ,40.82 ,39.45 ,41.13 ,42.08 ,40.20 ,40.52 ,42.30 ,44.64 ,47.58 ,48.38 ,46.69 ,37.67 ,27.97 ,17.62 ,9.86 ,4.72 ,3.96 ,2.35 ,0.91 ,0.99 ,0.57 ,0.22 ,0.08 ,0.08 ,0.16 ,5.95 ,5.95 ,11.22 ,11.22 ,11.07 
637,MDVu,Maida Vale,2,3221.73 ,22.77 ,284.94 ,1070.66 ,842.06 ,597.48 ,403.81 ,0.04 ,0.36 ,0.79 ,1.37 ,3.27 ,4.28 ,5.22 ,7.44 ,9.79 ,12.81 ,16.56 ,20.38 ,23.27 ,25.43 ,24.82 ,25.90 ,28.09 ,30.23 ,32.45 ,35.22 ,36.36 ,37.52 ,37.14 ,37.27 ,38.57 ,39.05 ,38.82 ,38.66 ,40.48 ,41.49 ,42.70 ,43.61 ,46.24 ,45.61 ,45.68 ,46.77 ,48.28 ,49.17 ,50.71 ,51.61 ,52.43 ,52.81 ,54.25 ,55.42 ,59.15 ,63.62 ,66.91 ,69.29 ,73.38 ,73.19 ,72.48 ,73.03 ,73.77 ,73.11 ,73.13 ,71.02 ,67.32 ,62.70 ,57.21 ,52.30 ,49.92 ,47.75 ,45.31 ,44.71 ,43.89 ,42.08 ,41.39 ,42.91 ,44.35 ,45.04 ,46.21 ,46.28 ,45.31 ,43.10 ,41.24 ,34.32 ,26.58 ,17.86 ,9.97 ,2.94 ,0.61 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3147,MAIr,Maidenhead,CPC,3875.58 ,0.10 ,346.45 ,1935.43 ,1484.33 ,109.15 ,0.11 ,0.00 ,0.00 ,0.00 ,0.01 ,0.01 ,0.02 ,0.02 ,0.04 ,0.05 ,0.10 ,0.17 ,4.55 ,7.35 ,21.87 ,31.82 ,50.80 ,54.18 ,63.66 ,54.40 ,57.47 ,42.52 ,47.24 ,41.44 ,51.91 ,43.91 ,64.79 ,63.01 ,86.54 ,79.86 ,101.41 ,86.80 ,107.53 ,87.02 ,105.45 ,94.21 ,111.72 ,95.23 ,111.20 ,94.32 ,99.76 ,80.87 ,87.04 ,71.10 ,80.57 ,73.93 ,91.49 ,86.38 ,106.50 ,112.74 ,142.82 ,140.11 ,173.48 ,163.53 ,162.72 ,125.34 ,105.30 ,56.27 ,36.61 ,11.10 ,4.26 ,0.46 ,0.14 ,0.08 ,0.08 ,0.05 ,0.05 ,0.03 ,0.03 ,0.02 ,0.02 ,0.01 ,0.01 ,0.01 ,0.01 ,0.01 ,0.01 ,0.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
638,MNRu,Manor House,2/3,8396.31 ,120.59 ,486.38 ,2286.74 ,2097.33 ,1718.22 ,1687.06 ,8.28 ,9.19 ,11.94 ,11.45 ,13.43 ,15.06 ,22.07 ,29.15 ,35.69 ,39.29 ,39.67 ,38.06 ,34.80 ,34.32 ,34.33 ,39.37 ,42.92 ,48.08 ,48.00 ,51.85 ,51.02 ,51.33 ,52.47 ,54.23 ,57.79 ,61.71 ,66.79 ,69.61 ,78.53 ,84.26 ,91.04 ,98.49 ,106.23 ,107.51 ,109.18 ,113.13 ,113.56 ,117.16 ,123.30 ,127.67 ,129.62 ,135.59 ,140.32 ,146.22 ,150.80 ,156.94 ,161.71 ,164.12 ,170.66 ,178.45 ,184.24 ,187.33 ,191.75 ,188.59 ,184.81 ,177.91 ,169.54 ,168.38 ,161.09 ,151.61 ,146.50 ,139.77 ,126.41 ,124.98 ,131.06 ,129.98 ,133.26 ,135.64 ,140.63 ,138.27 ,141.62 ,141.60 ,147.49 ,139.46 ,140.43 ,130.72 ,143.96 ,130.04 ,106.00 ,75.87 ,57.06 ,18.71 ,0.29 ,0.11 ,0.16 ,0.17 ,0.16 ,0.13 ,0.11 ,0.05 ,0.00 ,1.38 ,7.13 ,8.51 ,8.51 ,8.51 
6883,MNPr,Manor Park,3/4,3751.80 ,57.94 ,286.97 ,1175.23 ,987.52 ,708.00 ,536.14 ,0.01 ,0.74 ,3.36 ,6.00 ,7.74 ,11.45 ,13.89 ,14.74 ,16.42 ,19.38 ,19.49 ,19.92 ,21.54 ,22.24 ,23.85 ,25.65 ,28.90 ,30.26 ,30.59 ,28.72 ,27.89 ,26.78 ,25.54 ,25.98 ,28.56 ,32.21 ,35.21 ,38.64 ,42.83 ,44.99 ,46.09 ,49.10 ,52.78 ,54.73 ,59.21 ,62.30 ,62.07 ,63.02 ,63.50 ,62.51 ,63.46 ,67.84 ,68.72 ,71.29 ,73.37 ,78.20 ,78.07 ,81.85 ,82.83 ,85.85 ,84.93 ,84.76 ,82.04 ,87.39 ,86.42 ,81.79 ,79.19 ,76.56 ,66.19 ,59.93 ,58.29 ,56.09 ,54.32 ,53.62 ,52.31 ,50.36 ,50.24 ,50.89 ,48.42 ,52.41 ,51.23 ,52.13 ,45.88 ,49.08 ,41.45 ,41.13 ,39.12 ,38.71 ,29.23 ,23.66 ,15.88 ,6.29 ,1.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
639,MANu,Mansion House,1,3821.52 ,23.38 ,341.72 ,1943.78 ,837.63 ,464.20 ,210.81 ,0.03 ,0.13 ,0.87 ,1.36 ,2.53 ,4.25 ,6.18 ,8.04 ,10.49 ,11.59 ,12.60 ,14.65 ,18.73 ,23.13 ,28.84 ,34.14 ,40.38 ,45.68 ,49.47 ,52.02 ,56.20 ,58.31 ,58.67 ,59.39 ,62.64 ,65.18 ,67.94 ,70.45 ,76.64 ,79.92 ,84.11 ,89.31 ,95.71 ,95.28 ,98.74 ,97.42 ,96.03 ,92.65 ,94.27 ,91.68 ,91.34 ,89.90 ,89.06 ,82.94 ,79.10 ,76.28 ,73.36 ,68.61 ,68.84 ,68.10 ,68.65 ,66.51 ,67.62 ,68.38 ,68.44 ,63.73 ,62.61 ,57.99 ,51.26 ,43.94 ,40.33 ,34.89 ,31.89 ,29.74 ,30.21 ,27.87 ,26.90 ,26.59 ,26.65 ,24.64 ,25.08 ,23.59 ,21.88 ,19.16 ,20.50 ,17.08 ,13.64 ,9.88 ,7.29 ,1.41 ,0.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
