630,LATu,Latimer Road,2,2847.27 ,30.31 ,877.69 ,731.88 ,739.34 ,353.89 ,114.16 ,0.12 ,0.37 ,0.95 ,1.89 ,3.60 ,4.94 ,6.73 ,11.71 ,17.87 ,27.79 ,41.45 ,59.56 ,74.25 ,101.35 ,109.24 ,111.36 ,103.00 ,98.25 ,73.08 ,60.50 ,50.81 ,45.19 ,34.64 ,30.08 ,28.69 ,26.57 ,24.66 ,24.12 ,24.47 ,24.33 ,24.59 ,25.95 ,26.99 ,28.17 ,28.30 ,27.72 ,27.53 ,27.54 ,27.16 ,28.54 ,30.75 ,33.31 ,37.54 ,44.21 ,51.94 ,58.17 ,59.67 ,65.44 ,67.29 ,62.86 ,62.67 ,65.51 ,64.84 ,62.36 ,61.90 ,56.69 ,52.22 ,44.34 ,37.75 ,32.28 ,29.02 ,26.75 ,24.32 ,23.76 ,23.68 ,22.17 ,19.57 ,18.01 ,16.76 ,15.46 ,14.76 ,14.14 ,12.68 ,10.67 ,8.59 ,6.48 ,4.82 ,3.76 ,2.57 ,1.70 ,1.18 ,0.49 ,0.07 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.01 ,0.01 ,0.01 
9477,LEBt,Lebanon Road,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
631,LSQu,Leicester Square,1,31818.25 ,637.37 ,4732.01 ,12665.28 ,9213.02 ,3924.79 ,645.78 ,0.30 ,4.13 ,19.48 ,45.87 ,83.69 ,124.62 ,163.00 ,196.27 ,227.25 ,247.80 ,272.15 ,306.63 ,355.45 ,406.79 ,454.15 ,479.73 ,501.06 ,507.65 ,498.55 ,474.81 ,469.17 ,465.88 ,458.56 ,452.51 ,472.43 ,495.93 ,512.99 ,535.57 ,565.80 ,578.73 ,578.47 ,574.50 ,562.58 ,542.06 ,528.60 ,526.54 ,524.84 ,523.75 ,523.38 ,530.72 ,536.00 ,549.84 ,565.00 ,591.41 ,615.68 ,634.51 ,654.36 ,686.59 ,724.23 ,781.75 ,831.81 ,875.11 ,892.75 ,888.62 ,839.57 ,788.04 ,699.74 ,606.18 ,504.35 ,416.52 ,334.50 ,280.69 ,240.09 ,212.29 ,188.12 ,164.06 ,147.17 ,131.07 ,116.43 ,101.62 ,92.90 ,79.07 ,64.68 ,52.59 ,42.59 ,32.12 ,24.63 ,17.98 ,11.51 ,6.86 ,2.81 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
940,LEWd,Lewisham DLR,2/3,9811.60 ,215.33 ,2047.42 ,2232.61 ,3437.96 ,1431.46 ,446.83 ,1.11 ,5.49 ,7.46 ,14.59 ,19.83 ,33.43 ,51.95 ,81.46 ,125.74 ,164.55 ,205.92 ,220.69 ,246.96 ,230.75 ,216.34 ,178.11 ,157.91 ,119.96 ,99.70 ,80.79 ,77.03 ,70.90 ,63.39 ,62.29 ,66.57 ,66.62 ,70.84 ,74.66 ,76.72 ,78.39 ,81.99 ,84.35 ,87.18 ,89.52 ,91.19 ,93.75 ,99.24 ,102.33 ,109.88 ,117.84 ,126.51 ,134.46 ,146.38 ,160.59 ,184.10 ,193.36 ,220.31 ,254.24 ,297.32 ,304.15 ,344.54 ,354.84 ,362.93 ,322.71 ,320.12 ,279.34 ,251.83 ,193.31 ,176.43 ,140.28 ,121.43 ,95.46 ,93.25 ,81.06 ,78.02 ,70.03 ,67.82 ,62.53 ,60.33 ,57.93 ,57.13 ,53.04 ,50.83 ,43.89 ,35.11 ,29.32 ,21.45 ,15.44 ,10.80 ,7.10 ,2.70 ,1.75 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
632,LEYu,Leyton,3,13091.49 ,263.11 ,1449.56 ,2625.71 ,5203.61 ,2446.67 ,1102.85 ,0.89 ,1.96 ,5.50 ,15.35 ,27.69 ,46.42 ,69.03 ,96.27 ,122.90 ,148.99 ,162.82 ,165.19 ,160.20 ,147.25 ,123.45 ,105.50 ,93.91 ,80.93 ,70.23 ,68.20 ,64.70 ,62.60 ,62.34 ,62.57 ,64.62 ,67.90 ,70.65 ,74.19 ,79.75 ,84.84 ,89.08 ,94.59 ,101.37 ,107.19 ,110.78 ,114.61 ,120.96 ,128.69 ,134.57 ,146.27 ,164.56 ,180.81 ,201.98 ,236.10 ,262.94 ,302.19 ,338.00 ,387.50 ,430.76 ,477.02 ,517.05 ,535.20 ,542.26 ,522.17 ,480.07 ,408.45 ,366.61 ,295.04 ,245.00 ,216.09 ,200.87 ,179.08 ,174.86 ,167.55 ,159.80 ,153.41 ,146.82 ,141.54 ,139.84 ,135.17 ,131.20 ,126.69 ,114.87 ,104.23 ,90.10 ,76.37 ,61.78 ,50.77 ,32.83 ,22.29 ,12.28 ,4.43 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
7402,LEMr,Leyton Midland Road,3,2333.63 ,75.68 ,512.35 ,518.33 ,807.70 ,343.03 ,76.54 ,0.00 ,0.42 ,1.36 ,5.93 ,9.22 ,14.60 ,18.79 ,25.37 ,28.03 ,34.26 ,39.64 ,47.79 ,55.28 ,61.55 ,59.62 ,54.92 ,47.09 ,36.16 ,25.89 ,22.12 ,20.51 ,20.43 ,20.60 ,20.37 ,19.66 ,18.52 ,16.65 ,15.41 ,16.08 ,16.84 ,17.12 ,19.57 ,19.42 ,19.53 ,19.55 ,20.76 ,19.66 ,22.05 ,23.25 ,25.44 ,27.51 ,30.41 ,32.38 ,36.63 ,41.35 ,45.70 ,51.24 ,59.27 ,68.73 ,75.59 ,80.90 ,85.95 ,85.30 ,79.13 ,71.56 ,62.98 ,54.28 ,41.12 ,38.89 ,33.75 ,30.37 ,25.78 ,28.43 ,21.46 ,19.74 ,17.95 ,15.70 ,15.54 ,12.92 ,12.41 ,11.63 ,9.70 ,7.77 ,8.34 ,5.62 ,3.63 ,3.26 ,1.25 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
633,LYSu,Leytonstone,3/4,10712.01 ,217.32 ,1519.83 ,2281.32 ,3968.74 ,1932.00 ,792.81 ,1.53 ,3.63 ,8.15 ,17.13 ,28.52 ,40.95 ,52.02 ,65.38 ,83.23 ,103.22 ,125.23 ,150.89 ,177.33 ,181.35 ,173.86 ,153.36 ,128.33 ,97.09 ,79.72 ,66.24 ,65.45 ,63.93 ,62.81 ,61.76 ,65.72 ,64.42 ,64.91 ,68.09 ,72.68 ,75.73 ,79.96 ,85.73 ,91.98 ,93.90 ,95.33 ,98.11 ,102.70 ,106.23 ,113.70 ,124.08 ,136.48 ,146.55 ,158.76 ,182.30 ,200.27 ,230.88 ,256.86 ,291.61 ,331.40 ,363.49 ,393.26 ,407.25 ,418.10 ,389.77 ,365.47 ,320.40 ,289.72 ,238.94 ,207.89 ,181.55 ,160.49 ,143.10 ,135.00 ,127.01 ,120.77 ,114.02 ,108.38 ,105.14 ,102.28 ,98.44 ,95.11 ,92.35 ,82.93 ,75.10 ,65.63 ,54.78 ,43.01 ,34.86 ,23.20 ,14.09 ,7.98 ,3.04 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
7403,LERr,Leytonstone High Road,3,1535.80 ,29.60 ,272.23 ,372.32 ,585.07 ,225.08 ,51.50 ,0.00 ,0.28 ,0.57 ,1.02 ,3.11 ,5.56 ,8.08 ,10.99 ,14.40 ,16.95 ,21.83 ,25.92 ,29.85 ,31.77 ,31.14 ,27.05 ,23.23 ,19.16 ,15.99 ,14.95 ,14.41 ,13.42 ,11.93 ,11.35 ,10.73 ,10.86 ,11.26 ,11.72 ,11.77 ,12.01 ,11.39 ,11.54 ,11.87 ,12.42 ,12.79 ,13.94 ,14.71 ,16.13 ,18.16 ,20.22 ,23.17 ,25.66 ,29.05 ,31.79 ,34.08 ,36.43 ,40.12 ,44.00 ,49.77 ,54.61 ,58.30 ,59.81 ,59.39 ,54.98 ,50.09 ,43.49 ,37.85 ,32.39 ,27.19 ,23.72 ,20.81 ,17.58 ,14.12 ,12.65 ,10.75 ,9.69 ,9.19 ,9.16 ,8.72 ,8.88 ,8.38 ,6.77 ,6.07 ,5.19 ,3.13 ,1.86 ,1.74 ,0.76 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
862,LIMd,Limehouse DLR,2,12923.49 ,464.47 ,2488.43 ,2939.38 ,4666.08 ,1749.21 ,615.93 ,0.81 ,8.04 ,19.89 ,35.87 ,58.04 ,84.98 ,109.86 ,146.99 ,172.06 ,199.64 ,211.58 ,241.18 ,256.05 ,274.42 ,255.34 ,247.74 ,209.93 ,173.42 ,131.32 ,115.74 ,103.39 ,95.80 ,87.20 ,87.11 ,91.51 ,86.87 ,91.38 ,89.27 ,95.59 ,95.80 ,107.84 ,105.79 ,114.59 ,111.09 ,116.89 ,109.42 ,121.60 ,119.86 ,132.54 ,136.49 ,162.75 ,190.95 ,222.44 ,263.21 ,298.44 ,328.80 ,336.71 ,381.47 ,408.41 ,449.52 ,457.36 ,483.12 ,449.61 ,411.65 ,349.62 ,311.38 ,256.83 ,213.66 ,183.76 ,161.74 ,145.70 ,127.86 ,129.56 ,116.30 ,116.48 ,103.10 ,101.34 ,92.89 ,92.53 ,86.05 ,84.32 ,76.04 ,68.71 ,55.69 ,44.18 ,34.92 ,27.77 ,19.09 ,13.16 ,9.22 ,3.75 ,0.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
634,LSTu,Liverpool Street LU,1,107115.96 ,5407.22 ,34170.47 ,28527.77 ,25854.43 ,9720.83 ,3435.24 ,29.67 ,96.13 ,197.47 ,350.56 ,635.95 ,962.04 ,1352.60 ,1782.80 ,2144.48 ,2385.67 ,2617.24 ,2865.46 ,3165.33 ,3402.68 ,3561.71 ,3541.31 ,3305.35 ,2858.16 ,2373.72 ,1949.36 ,1661.16 ,1431.54 ,1255.82 ,1189.20 ,1129.13 ,1070.99 ,1041.89 ,1046.20 ,1072.56 ,1086.01 ,1090.49 ,1095.02 ,1104.90 ,1084.28 ,1070.80 ,1080.02 ,1098.17 ,1107.47 ,1125.44 ,1174.90 ,1240.46 ,1313.36 ,1415.28 ,1542.66 ,1639.80 ,1749.10 ,1877.42 ,2081.23 ,2270.31 ,2467.77 ,2568.45 ,2636.16 ,2496.22 ,2292.88 ,2019.62 ,1755.48 ,1442.03 ,1218.90 ,1025.96 ,893.54 ,798.05 ,734.22 ,680.13 ,644.61 ,607.48 ,576.09 ,556.19 ,543.63 ,543.14 ,522.53 ,501.67 ,455.32 ,395.47 ,318.59 ,245.34 ,174.23 ,123.96 ,77.69 ,41.01 ,24.13 ,10.27 ,1.87 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
6965,LSTr,Liverpool Street NR,1,35665.08 ,4045.57 ,16258.82 ,8750.40 ,4573.73 ,1537.12 ,499.44 ,122.81 ,276.46 ,313.68 ,497.35 ,583.14 ,662.08 ,713.90 ,876.15 ,869.08 ,988.31 ,1313.11 ,1410.39 ,1794.74 ,1891.81 ,1966.18 ,1674.70 ,1520.37 ,1055.06 ,974.68 ,800.39 ,672.78 ,631.33 ,597.08 ,461.49 ,397.78 ,402.77 ,383.81 ,351.19 ,362.22 ,349.61 ,364.48 ,341.90 ,343.97 ,340.49 ,328.23 ,291.58 ,270.88 ,280.08 ,263.30 ,256.40 ,252.09 ,268.94 ,267.06 ,270.95 ,303.77 ,331.45 ,334.15 ,352.45 ,400.13 ,400.10 ,439.00 ,468.81 ,451.42 ,415.79 ,373.09 ,303.58 ,233.48 ,202.02 ,162.07 ,144.53 ,122.78 ,119.29 ,107.00 ,99.21 ,91.69 ,86.37 ,86.20 ,82.47 ,73.79 ,75.00 ,68.28 ,55.47 ,46.37 ,41.02 ,29.35 ,20.90 ,26.36 ,21.00 ,15.74 ,13.21 ,12.96 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
9478,LPKt,Lloyd Park,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
635,LONu,London Bridge LU,1,74168.55 ,2323.24 ,17066.73 ,21490.84 ,20876.43 ,9079.14 ,3332.18 ,8.66 ,37.66 ,96.18 ,169.82 ,300.90 ,438.72 ,571.93 ,699.38 ,857.18 ,947.36 ,1079.27 ,1240.67 ,1499.54 ,1703.58 ,1861.04 ,1881.75 ,1844.06 ,1618.32 ,1375.51 ,1158.46 ,1038.87 ,915.74 ,845.07 ,800.28 ,797.60 ,774.46 ,770.62 ,788.65 ,824.04 ,849.37 ,874.28 ,896.30 ,912.41 ,901.90 ,887.11 ,879.37 ,882.95 ,884.54 ,889.80 ,917.42 ,962.00 ,1000.76 ,1055.76 ,1141.54 ,1252.52 ,1335.34 ,1454.01 ,1612.70 ,1775.44 ,1871.17 ,2013.90 ,2088.06 ,2074.46 ,1957.64 ,1827.59 ,1613.60 ,1395.70 ,1169.39 ,1007.42 ,866.49 ,756.88 ,668.24 ,618.43 ,569.57 ,535.34 ,503.74 ,497.34 ,490.60 ,491.89 ,477.53 ,461.93 ,436.30 ,381.76 ,311.44 ,254.80 ,201.17 ,130.61 ,86.55 ,56.64 ,29.02 ,9.77 ,2.77 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
533,LCAd,London City Airport,3,5877.21 ,706.23 ,1318.97 ,1819.94 ,1604.83 ,325.98 ,101.26 ,4.20 ,17.22 ,42.29 ,70.49 ,108.06 ,143.66 ,157.02 ,163.28 ,168.20 ,159.81 ,139.86 ,136.08 ,127.21 ,114.25 ,97.69 ,93.17 ,83.51 ,73.61 ,64.14 ,61.42 ,56.37 ,53.83 ,52.93 ,52.97 ,57.28 ,61.70 ,64.80 ,65.55 ,67.91 ,66.31 ,66.84 ,66.33 ,70.62 ,72.41 ,76.69 ,75.28 ,79.20 ,77.74 ,84.69 ,89.14 ,104.43 ,108.31 ,121.14 ,127.50 ,123.72 ,125.52 ,137.09 ,146.99 ,152.93 ,169.77 ,169.51 ,160.68 ,135.65 ,117.37 ,93.77 ,71.83 ,54.81 ,47.23 ,34.93 ,27.31 ,23.72 ,20.40 ,19.48 ,20.47 ,20.65 ,19.36 ,19.76 ,17.85 ,16.19 ,14.50 ,13.86 ,11.53 ,10.24 ,8.47 ,7.09 ,5.08 ,4.72 ,3.74 ,2.63 ,1.80 ,1.15 ,0.26 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
6966,LOFr,London Fields,2,3610.70 ,31.87 ,702.67 ,948.26 ,1086.81 ,643.97 ,197.12 ,0.00 ,0.15 ,0.54 ,1.76 ,4.01 ,5.06 ,7.25 ,13.11 ,17.32 ,28.89 ,36.30 ,47.60 ,58.23 ,68.93 ,74.61 ,78.77 ,80.13 ,76.23 ,73.18 ,62.50 ,59.11 ,53.07 ,47.83 ,41.90 ,38.53 ,35.60 ,33.12 ,31.87 ,31.18 ,32.30 ,33.64 ,34.62 ,35.47 ,36.75 ,37.34 ,36.29 ,36.00 ,37.56 ,36.22 ,37.71 ,41.52 ,42.40 ,44.55 ,53.67 ,56.99 ,66.00 ,68.97 ,80.37 ,81.64 ,96.49 ,93.06 ,113.08 ,109.53 ,111.00 ,101.84 ,107.86 ,87.72 ,81.27 ,74.92 ,67.21 ,53.92 ,52.08 ,45.84 ,41.36 ,38.48 ,36.24 ,33.23 ,31.71 ,29.58 ,28.32 ,26.16 ,24.04 ,22.65 ,19.88 ,16.93 ,12.62 ,8.68 ,5.40 ,2.86 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
636,LTNu,Loughton,6,4167.73 ,47.62 ,701.97 ,834.72 ,1515.65 ,799.38 ,268.40 ,0.31 ,0.87 ,1.50 ,2.95 ,5.36 ,8.86 ,11.77 ,16.00 ,21.49 ,27.65 ,45.17 ,74.16 ,89.41 ,96.60 ,96.14 ,83.84 ,58.25 ,43.42 ,35.07 ,30.77 ,27.54 ,24.98 ,24.03 ,23.19 ,25.24 ,24.88 ,26.00 ,28.02 ,29.59 ,29.56 ,30.17 ,31.43 ,31.87 ,32.44 ,33.45 ,35.62 ,36.92 ,39.07 ,40.05 ,42.57 ,46.10 ,51.73 ,55.70 ,64.56 ,74.41 ,81.61 ,94.89 ,103.22 ,121.21 ,130.38 ,136.54 ,146.03 ,159.34 ,158.49 ,157.79 ,151.74 ,132.70 ,117.93 ,94.86 ,77.39 ,69.08 ,60.64 ,49.21 ,46.26 ,42.98 ,38.76 ,35.74 ,33.85 ,31.45 ,30.65 ,29.54 ,28.83 ,28.03 ,25.45 ,23.07 ,19.34 ,16.35 ,11.91 ,9.64 ,6.03 ,4.47 ,2.29 ,1.08 ,0.27 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
637,MDVu,Maida Vale,2,3837.22 ,40.23 ,849.58 ,809.65 ,1111.19 ,742.75 ,283.81 ,0.15 ,1.13 ,1.99 ,2.74 ,4.27 ,6.51 ,8.98 ,14.47 ,27.41 ,43.14 ,61.53 ,85.96 ,100.73 ,107.11 ,105.55 ,94.83 ,75.37 ,61.93 ,48.39 ,37.63 ,32.93 ,30.65 ,28.36 ,26.49 ,26.30 ,26.04 ,25.05 ,24.94 ,25.99 ,27.98 ,30.54 ,31.75 ,34.98 ,36.52 ,35.40 ,33.23 ,34.20 ,33.31 ,34.44 ,38.49 ,42.30 ,45.35 ,48.58 ,55.83 ,58.52 ,62.81 ,72.07 ,78.31 ,82.27 ,90.78 ,102.81 ,105.94 ,112.60 ,119.39 ,117.02 ,108.68 ,102.87 ,94.22 ,79.69 ,73.63 ,67.62 ,60.18 ,53.02 ,48.68 ,43.93 ,40.58 ,39.07 ,39.26 ,40.83 ,41.20 ,39.75 ,36.80 ,32.99 ,26.94 ,20.93 ,15.88 ,12.08 ,7.76 ,4.72 ,2.67 ,1.26 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3147,MAIr,Maidenhead,CPC,6952.58 ,86.84 ,934.82 ,1194.75 ,2260.38 ,1756.83 ,718.96 ,0.00 ,1.79 ,2.19 ,6.18 ,6.62 ,15.74 ,22.88 ,31.44 ,42.48 ,55.84 ,76.53 ,103.57 ,122.33 ,126.50 ,122.98 ,98.31 ,69.86 ,44.68 ,38.57 ,33.18 ,32.59 ,28.68 ,36.29 ,32.12 ,36.82 ,37.68 ,41.36 ,36.70 ,42.02 ,38.76 ,42.99 ,42.64 ,52.46 ,42.96 ,41.33 ,47.25 ,60.37 ,52.38 ,61.88 ,67.32 ,75.71 ,71.13 ,83.89 ,89.42 ,106.65 ,96.02 ,152.51 ,145.15 ,180.34 ,163.39 ,235.73 ,197.20 ,243.03 ,222.28 ,273.96 ,244.11 ,278.94 ,230.30 ,224.60 ,202.85 ,152.95 ,120.06 ,120.79 ,108.76 ,90.10 ,94.51 ,66.11 ,66.87 ,73.99 ,66.63 ,66.73 ,73.01 ,79.40 ,57.26 ,54.80 ,55.39 ,43.71 ,41.53 ,40.06 ,29.25 ,18.23 ,16.66 ,1.08 ,1.08 ,0.03 ,0.03 ,0.03 ,0.02 ,0.02 ,0.00 ,0.01 ,0.01 ,0.01 ,0.01 ,0.01 ,0.00 
638,MNRu,Manor House,2/3,8163.70 ,107.29 ,882.33 ,1683.65 ,2737.36 ,1809.89 ,943.18 ,0.61 ,1.24 ,2.97 ,5.82 ,11.08 ,15.86 ,26.14 ,43.56 ,60.37 ,74.68 ,90.39 ,99.25 ,96.27 ,93.36 ,84.24 ,72.54 ,62.34 ,55.72 ,48.17 ,45.00 ,44.25 ,43.52 ,41.92 ,40.57 ,44.18 ,44.52 ,45.49 ,48.36 ,54.01 ,56.00 ,58.75 ,62.50 ,68.93 ,69.81 ,71.18 ,73.15 ,79.62 ,80.52 ,84.82 ,90.97 ,104.58 ,110.85 ,123.03 ,142.11 ,159.92 ,172.37 ,186.84 ,203.03 ,209.11 ,227.66 ,245.86 ,264.31 ,271.64 ,279.68 ,268.20 ,248.73 ,223.36 ,206.41 ,182.32 ,163.60 ,152.57 ,141.62 ,127.54 ,123.13 ,125.00 ,121.75 ,120.85 ,121.73 ,126.41 ,118.85 ,116.34 ,110.45 ,100.98 ,85.81 ,75.30 ,60.77 ,50.86 ,40.16 ,27.25 ,16.75 ,9.73 ,3.52 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
6883,MNPr,Manor Park,3/4,4981.89 ,101.70 ,632.34 ,975.47 ,1949.48 ,950.69 ,372.20 ,2.69 ,4.00 ,5.58 ,8.76 ,11.56 ,14.46 ,22.88 ,31.78 ,44.08 ,57.98 ,73.68 ,76.11 ,78.53 ,71.17 ,62.91 ,46.50 ,39.45 ,30.51 ,27.92 ,23.51 ,23.76 ,24.26 ,24.78 ,23.77 ,25.51 ,25.92 ,26.89 ,28.36 ,30.05 ,31.53 ,33.48 ,33.36 ,35.48 ,37.33 ,37.60 ,37.82 ,42.03 ,44.47 ,47.88 ,53.23 ,62.36 ,71.42 ,84.31 ,89.88 ,104.60 ,112.92 ,125.53 ,128.47 ,162.57 ,174.68 ,195.51 ,202.95 ,219.28 ,192.19 ,178.86 ,151.92 ,135.10 ,108.32 ,101.67 ,88.95 ,82.96 ,71.09 ,68.35 ,61.67 ,60.24 ,57.41 ,57.71 ,57.22 ,51.93 ,50.38 ,44.49 ,41.25 ,32.37 ,33.10 ,24.63 ,22.99 ,19.49 ,17.04 ,12.38 ,10.04 ,7.58 ,2.95 ,1.58 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
639,MANu,Mansion House,1,6740.60 ,216.87 ,3485.18 ,1982.34 ,747.27 ,239.41 ,69.52 ,0.27 ,1.46 ,4.14 ,10.81 ,23.50 ,37.19 ,57.41 ,82.08 ,105.51 ,138.92 ,180.18 ,242.18 ,318.53 ,387.66 ,429.93 ,438.33 ,411.17 ,348.85 ,275.61 ,208.32 ,167.13 ,128.90 ,104.63 ,94.17 ,89.60 ,82.58 ,80.60 ,79.75 ,82.22 ,82.00 ,82.38 ,81.21 ,81.01 ,77.17 ,74.10 ,71.13 ,69.55 ,65.42 ,62.76 ,62.66 ,64.35 ,65.49 ,66.24 ,67.28 ,67.71 ,65.71 ,61.10 ,59.77 ,60.67 ,61.51 ,62.65 ,66.16 ,67.32 ,64.06 ,59.49 ,51.12 ,43.36 ,34.29 ,27.42 ,21.18 ,19.43 ,16.60 ,15.69 ,14.98 ,13.33 ,11.63 ,10.97 ,10.50 ,10.14 ,10.45 ,9.86 ,8.82 ,7.75 ,6.35 ,4.60 ,3.71 ,3.12 ,2.13 ,1.33 ,0.80 ,0.45 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
