Station Entries,,,,,,,,,,hour (hr),5.00 ,5.00 ,5.00 ,5.00 ,6.00 ,6.00 ,6.00 ,6.00 ,7.00 ,7.00 ,7.00 ,7.00 ,8.00 ,8.00 ,8.00 ,8.00 ,9.00 ,9.00 ,9.00 ,9.00 ,10.00 ,10.00 ,10.00 ,10.00 ,11.00 ,11.00 ,11.00 ,11.00 ,12.00 ,12.00 ,12.00 ,12.00 ,13.00 ,13.00 ,13.00 ,13.00 ,14.00 ,14.00 ,14.00 ,14.00 ,15.00 ,15.00 ,15.00 ,15.00 ,16.00 ,16.00 ,16.00 ,16.00 ,17.00 ,17.00 ,17.00 ,17.00 ,18.00 ,18.00 ,18.00 ,18.00 ,19.00 ,19.00 ,19.00 ,19.00 ,20.00 ,20.00 ,20.00 ,20.00 ,21.00 ,21.00 ,21.00 ,21.00 ,22.00 ,22.00 ,22.00 ,22.00 ,23.00 ,23.00 ,23.00 ,23.00 ,24.00 ,25.00 ,26.00 ,27.00 ,25.00 ,25.00 ,25.00 ,25.00 ,26.00 ,26.00 ,26.00 ,26.00 ,27.00 ,27.00 ,27.00 ,27.00 ,28.00 ,28.00 ,28.00 ,28.00 
,,,,,,,,,,quarter hour (qhr),21.00 ,22.00 ,23.00 ,24.00 ,25.00 ,26.00 ,27.00 ,28.00 ,29.00 ,30.00 ,31.00 ,32.00 ,33.00 ,34.00 ,35.00 ,36.00 ,37.00 ,38.00 ,39.00 ,40.00 ,41.00 ,42.00 ,43.00 ,44.00 ,45.00 ,46.00 ,47.00 ,48.00 ,49.00 ,50.00 ,51.00 ,52.00 ,53.00 ,54.00 ,55.00 ,56.00 ,57.00 ,58.00 ,59.00 ,60.00 ,61.00 ,62.00 ,63.00 ,64.00 ,65.00 ,66.00 ,67.00 ,68.00 ,69.00 ,70.00 ,71.00 ,72.00 ,73.00 ,74.00 ,75.00 ,76.00 ,77.00 ,78.00 ,79.00 ,80.00 ,81.00 ,82.00 ,83.00 ,84.00 ,85.00 ,86.00 ,87.00 ,88.00 ,89.00 ,90.00 ,91.00 ,92.00 ,93.00 ,94.00 ,95.00 ,96.00 ,97.00 ,98.00 ,99.00 ,100.00 ,101.00 ,102.00 ,103.00 ,104.00 ,105.00 ,106.00 ,107.00 ,108.00 ,109.00 ,110.00 ,111.00 ,112.00 ,113.00 ,114.00 ,115.00 ,116.00 
NLC,ASC,Station,Fare Zone,Total,Early     ,AM Peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
503,ALEu,Aldgate East,1,15780.92 ,167.43 ,1232.78 ,6786.67 ,3827.87 ,2371.07 ,1395.10 ,5.56 ,9.51 ,12.92 ,19.75 ,23.66 ,26.42 ,31.68 ,37.93 ,40.56 ,44.16 ,51.07 ,56.07 ,65.16 ,74.88 ,91.16 ,112.28 ,137.34 ,160.88 ,188.33 ,210.88 ,224.72 ,232.68 ,242.64 ,257.63 ,263.63 ,265.00 ,273.05 ,280.84 ,272.95 ,278.22 ,291.70 ,295.04 ,295.57 ,298.96 ,297.10 ,298.52 ,297.59 ,297.80 ,300.66 ,303.39 ,303.48 ,300.41 ,305.24 ,309.87 ,313.30 ,312.34 ,323.64 ,328.88 ,335.22 ,331.59 ,334.83 ,332.01 ,324.07 ,307.50 ,299.98 ,284.51 ,268.92 ,246.26 ,229.20 ,214.42 ,198.34 ,185.61 ,179.22 ,173.36 ,172.65 ,168.74 ,167.04 ,167.31 ,168.68 ,161.20 ,163.05 ,155.52 ,151.97 ,140.80 ,128.25 ,110.93 ,90.52 ,59.97 ,38.29 ,20.78 ,5.15 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
850,ALSd,All Saints,2,2096.47 ,40.45 ,237.09 ,1075.67 ,422.09 ,230.48 ,90.70 ,1.17 ,1.76 ,2.97 ,4.27 ,5.69 ,6.45 ,8.37 ,9.76 ,11.82 ,12.95 ,14.48 ,15.49 ,16.32 ,16.52 ,18.48 ,20.92 ,23.92 ,25.90 ,29.26 ,31.03 ,32.62 ,34.07 ,37.51 ,40.08 ,42.18 ,42.95 ,42.89 ,42.67 ,43.80 ,44.65 ,46.26 ,48.23 ,49.05 ,49.24 ,49.45 ,49.65 ,49.37 ,49.14 ,46.72 ,46.71 ,46.98 ,46.14 ,47.36 ,47.94 ,46.12 ,43.84 ,42.75 ,39.02 ,36.20 ,35.48 ,33.54 ,31.35 ,30.84 ,29.47 ,27.21 ,26.27 ,25.78 ,23.93 ,23.15 ,22.16 ,21.15 ,19.79 ,18.27 ,17.12 ,16.10 ,15.62 ,14.14 ,13.29 ,12.69 ,11.92 ,11.06 ,11.82 ,11.97 ,11.09 ,8.85 ,6.41 ,3.52 ,1.37 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
505,ALPu,Alperton,4,3022.27 ,199.34 ,537.91 ,1248.42 ,632.43 ,319.59 ,84.58 ,5.03 ,17.30 ,20.87 ,25.04 ,27.77 ,29.45 ,32.67 ,41.22 ,44.67 ,47.79 ,53.23 ,47.55 ,43.98 ,42.74 ,44.52 ,44.02 ,43.05 ,40.90 ,43.13 ,42.33 ,42.53 ,42.92 ,45.15 ,46.17 ,46.48 ,46.26 ,46.83 ,48.60 ,49.54 ,50.96 ,52.86 ,54.29 ,54.48 ,55.97 ,59.84 ,60.48 ,61.00 ,61.06 ,59.15 ,54.86 ,52.81 ,51.76 ,51.80 ,52.60 ,53.72 ,55.31 ,55.71 ,54.73 ,53.42 ,54.23 ,53.66 ,52.53 ,52.81 ,52.03 ,48.98 ,45.31 ,42.13 ,38.90 ,35.33 ,32.27 ,27.88 ,26.67 ,23.04 ,21.56 ,19.81 ,18.71 ,16.74 ,16.52 ,13.87 ,12.29 ,11.74 ,10.15 ,9.11 ,9.09 ,7.18 ,5.51 ,3.50 ,1.64 ,0.49 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
506,AMEu,Amersham,9,2219.93 ,35.74 ,334.85 ,1177.70 ,483.07 ,135.62 ,52.95 ,0.92 ,1.66 ,1.66 ,3.14 ,4.92 ,6.13 ,8.12 ,9.19 ,12.87 ,13.08 ,18.07 ,17.08 ,23.09 ,21.66 ,28.46 ,27.17 ,39.85 ,38.31 ,50.07 ,45.14 ,58.97 ,50.15 ,61.33 ,52.33 ,66.17 ,55.94 ,68.77 ,58.98 ,67.65 ,56.86 ,48.35 ,35.96 ,49.34 ,42.70 ,34.87 ,39.12 ,54.99 ,41.50 ,32.99 ,37.84 ,48.93 ,34.02 ,37.85 ,42.10 ,51.70 ,42.19 ,49.55 ,42.35 ,53.18 ,41.96 ,47.27 ,35.56 ,40.90 ,27.95 ,30.14 ,20.31 ,22.53 ,14.82 ,12.69 ,9.45 ,12.51 ,8.66 ,7.59 ,9.59 ,11.71 ,8.99 ,7.96 ,9.13 ,9.80 ,7.31 ,5.66 ,7.74 ,6.58 ,5.34 ,3.52 ,3.64 ,1.56 ,1.56 ,0.12 ,0.12 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
9442,AMPt,Ampere Way,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
5397,ANYr,Anerley,4,1505.30 ,47.22 ,245.47 ,780.84 ,264.60 ,131.81 ,35.36 ,0.26 ,1.37 ,2.93 ,4.52 ,6.58 ,9.19 ,10.63 ,11.75 ,12.15 ,13.01 ,14.03 ,15.67 ,17.02 ,19.14 ,20.85 ,23.50 ,23.85 ,27.10 ,29.07 ,30.10 ,29.82 ,31.51 ,32.85 ,33.43 ,37.24 ,38.78 ,40.02 ,38.31 ,40.06 ,38.31 ,38.16 ,38.46 ,38.27 ,36.10 ,34.02 ,32.97 ,30.56 ,28.61 ,27.33 ,26.42 ,23.96 ,22.25 ,21.76 ,21.64 ,21.27 ,20.97 ,22.73 ,22.49 ,21.84 ,21.45 ,21.96 ,21.80 ,22.24 ,21.94 ,23.64 ,22.28 ,19.34 ,17.90 ,16.06 ,12.74 ,10.80 ,10.14 ,9.28 ,9.01 ,7.73 ,7.13 ,6.43 ,5.26 ,4.49 ,4.41 ,5.14 ,5.70 ,5.12 ,4.29 ,3.31 ,2.12 ,0.60 ,0.18 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
507,ANGu,Angel,1,18381.83 ,186.06 ,968.91 ,6711.96 ,4672.44 ,3365.10 ,2477.37 ,0.00 ,7.48 ,16.19 ,24.34 ,30.30 ,36.42 ,36.24 ,35.09 ,36.68 ,39.21 ,46.67 ,53.61 ,61.84 ,67.91 ,78.34 ,88.30 ,101.57 ,114.97 ,132.49 ,147.31 ,159.10 ,168.14 ,179.24 ,188.63 ,205.46 ,217.39 ,238.01 ,261.14 ,281.95 ,289.36 ,303.52 ,310.96 ,311.01 ,311.27 ,316.09 ,319.58 ,320.11 ,321.56 ,326.11 ,329.96 ,330.60 ,334.47 ,341.36 ,346.93 ,351.57 ,368.44 ,381.75 ,389.91 ,399.28 ,405.48 ,406.61 ,412.15 ,409.89 ,396.09 ,387.30 ,363.97 ,332.60 ,306.98 ,291.12 ,267.09 ,255.53 ,243.74 ,246.71 ,247.87 ,253.52 ,282.48 ,315.44 ,322.03 ,329.95 ,346.49 ,337.96 ,321.85 ,312.74 ,295.28 ,228.87 ,159.79 ,98.25 ,45.69 ,0.46 ,0.03 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
508,ARCu,Archway,2/3,9741.81 ,184.46 ,1256.80 ,4499.60 ,2000.68 ,1244.74 ,555.53 ,3.26 ,6.67 ,10.88 ,16.40 ,23.28 ,29.70 ,41.08 ,53.18 ,62.52 ,67.98 ,80.00 ,84.81 ,88.49 ,92.19 ,103.18 ,112.97 ,126.01 ,134.69 ,146.65 ,157.30 ,162.59 ,161.47 ,166.69 ,174.50 ,179.16 ,183.25 ,190.34 ,198.80 ,203.83 ,204.62 ,207.68 ,213.56 ,215.14 ,208.11 ,205.91 ,204.95 ,194.95 ,184.00 ,182.27 ,179.25 ,170.91 ,169.82 ,169.34 ,168.43 ,169.16 ,166.90 ,169.01 ,173.70 ,169.85 ,163.98 ,165.46 ,166.55 ,166.10 ,165.01 ,165.94 ,159.03 ,147.64 ,135.42 ,134.95 ,127.24 ,119.11 ,109.24 ,97.95 ,84.02 ,75.16 ,72.34 ,70.57 ,71.11 ,67.84 ,66.61 ,65.75 ,64.46 ,61.96 ,58.30 ,45.36 ,31.60 ,19.34 ,8.10 ,0.16 ,0.12 ,0.16 ,0.23 ,0.39 ,0.74 ,1.73 ,1.67 ,1.58 ,1.40 ,4.02 ,5.02 ,7.84 ,9.86 ,10.85 ,9.10 ,7.08 ,4.26 
9443,ARNt,Arena,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
509,AGRu,Arnos Grove,4,5177.87 ,237.19 ,852.85 ,2530.79 ,927.49 ,449.01 ,180.53 ,6.52 ,11.86 ,19.48 ,25.68 ,32.17 ,41.36 ,47.90 ,52.21 ,55.18 ,56.24 ,57.71 ,58.72 ,61.32 ,63.77 ,73.91 ,77.98 ,81.84 ,86.24 ,89.93 ,90.02 ,94.39 ,98.97 ,103.03 ,109.84 ,114.84 ,115.06 ,117.73 ,122.33 ,120.40 ,118.82 ,121.18 ,121.76 ,117.53 ,114.71 ,115.68 ,110.88 ,103.99 ,99.10 ,97.50 ,89.76 ,85.52 ,81.66 ,78.67 ,77.44 ,78.00 ,77.60 ,80.40 ,80.91 ,80.70 ,77.68 ,78.31 ,78.38 ,77.20 ,75.61 ,73.46 ,69.25 ,63.60 ,56.51 ,50.19 ,45.18 ,38.90 ,33.86 ,30.48 ,28.28 ,26.23 ,26.07 ,25.02 ,24.70 ,22.14 ,22.42 ,20.38 ,18.70 ,18.49 ,18.10 ,15.13 ,13.10 ,9.83 ,6.01 ,3.06 ,1.24 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.36 ,0.36 ,0.36 ,0.72 ,0.96 ,0.66 ,1.75 ,2.56 ,2.20 ,1.96 
510,ARLu,Arsenal,2,3687.03 ,46.41 ,423.19 ,1929.01 ,634.99 ,545.90 ,107.52 ,1.41 ,2.50 ,3.79 ,4.62 ,6.24 ,7.40 ,9.32 ,11.14 ,13.63 ,15.87 ,19.71 ,23.94 ,28.59 ,32.01 ,37.14 ,41.64 ,47.13 ,49.70 ,54.67 ,59.18 ,64.13 ,65.98 ,69.42 ,75.09 ,78.26 ,81.95 ,84.63 ,89.72 ,91.60 ,95.54 ,95.71 ,99.29 ,100.70 ,99.25 ,93.53 ,90.29 ,86.44 ,82.71 ,76.19 ,72.50 ,67.80 ,60.63 ,54.65 ,52.99 ,52.54 ,50.80 ,51.75 ,51.90 ,52.98 ,50.43 ,53.55 ,54.17 ,54.11 ,52.61 ,53.68 ,56.46 ,65.04 ,70.24 ,79.17 ,77.12 ,68.88 ,53.72 ,41.78 ,25.72 ,20.69 ,16.20 ,14.25 ,13.07 ,12.46 ,12.05 ,12.94 ,12.32 ,11.67 ,11.69 ,9.50 ,7.14 ,4.89 ,2.80 ,0.86 ,0.84 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.36 ,0.76 ,0.84 ,1.28 ,2.08 ,1.72 ,1.32 
9444,AVRt,Avenue Road,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
511,BSTu,Baker Street,1,28511.43 ,327.96 ,1288.92 ,12157.73 ,8110.92 ,4140.58 ,2485.32 ,43.92 ,47.97 ,52.33 ,45.00 ,36.84 ,27.50 ,34.14 ,40.26 ,46.20 ,50.67 ,55.07 ,61.25 ,68.44 ,81.25 ,98.76 ,121.21 ,136.80 ,155.51 ,180.67 ,233.09 ,253.40 ,280.56 ,316.56 ,359.97 ,371.88 ,411.89 ,458.43 ,498.21 ,506.98 ,522.16 ,548.82 ,572.07 ,569.19 ,580.31 ,585.96 ,574.20 ,557.20 ,549.01 ,560.09 ,575.33 ,586.97 ,605.55 ,647.12 ,665.86 ,683.26 ,708.25 ,716.69 ,721.37 ,703.83 ,694.06 ,681.60 ,683.82 ,659.90 ,656.36 ,623.66 ,578.13 ,511.02 ,463.22 ,410.25 ,374.43 ,343.21 ,327.99 ,311.18 ,293.16 ,280.02 ,272.99 ,277.77 ,275.33 ,277.16 ,274.02 ,273.00 ,260.06 ,247.78 ,231.80 ,219.38 ,194.01 ,160.47 ,116.43 ,80.56 ,42.36 ,17.92 ,0.44 ,0.93 ,1.58 ,3.21 ,3.08 ,2.92 ,3.08 ,2.95 ,6.89 ,10.36 ,11.80 ,12.36 ,15.16 ,9.54 ,6.08 
512,BALu,Balham LU,3,13932.48 ,288.56 ,1362.41 ,6755.71 ,2735.92 ,1661.67 ,1128.20 ,8.45 ,12.63 ,19.41 ,32.44 ,44.79 ,50.52 ,56.60 ,63.73 ,62.98 ,60.96 ,67.07 ,81.61 ,91.19 ,97.93 ,112.26 ,133.65 ,141.35 ,153.68 ,169.69 ,190.03 ,198.13 ,210.77 ,222.39 ,245.70 ,259.49 ,268.43 ,286.86 ,308.84 ,313.19 ,308.37 ,315.16 ,379.82 ,376.68 ,368.16 ,367.07 ,364.82 ,291.22 ,271.87 ,259.16 ,252.09 ,236.50 ,219.67 ,215.11 ,216.21 ,212.61 ,206.58 ,210.42 ,213.53 ,220.24 ,218.11 ,229.23 ,242.07 ,249.75 ,245.44 ,245.87 ,242.08 ,225.58 ,202.60 ,179.26 ,164.49 ,145.43 ,126.87 ,118.30 ,113.68 ,103.36 ,94.09 ,94.15 ,93.87 ,100.54 ,111.88 ,123.72 ,127.56 ,130.60 ,124.64 ,113.81 ,87.86 ,65.89 ,42.49 ,23.53 ,5.70 ,4.28 ,3.48 ,3.04 ,2.78 ,2.37 ,1.79 ,1.50 ,1.33 ,4.50 ,4.48 ,6.38 ,7.70 ,8.61 ,6.70 ,6.47 ,4.57 
513,BNKu,Bank and Monument,1,25093.52 ,206.30 ,898.50 ,9839.24 ,7102.37 ,3997.00 ,3050.11 ,8.75 ,13.04 ,18.22 ,22.75 ,27.78 ,33.17 ,39.41 ,43.17 ,44.11 ,44.86 ,46.22 ,47.30 ,50.55 ,55.17 ,61.55 ,73.72 ,86.72 ,106.48 ,129.18 ,152.64 ,174.93 ,201.66 ,223.55 ,249.44 ,283.34 ,307.71 ,328.03 ,354.95 ,373.68 ,387.06 ,410.37 ,430.83 ,445.38 ,457.41 ,469.08 ,480.22 ,488.65 ,498.14 ,518.84 ,528.99 ,529.28 ,548.13 ,569.99 ,579.62 ,597.64 ,614.39 ,616.00 ,619.78 ,616.36 ,612.26 ,611.91 ,613.68 ,586.34 ,568.66 ,542.13 ,503.22 ,454.78 ,419.98 ,384.72 ,356.59 ,334.74 ,321.41 ,305.24 ,293.88 ,282.00 ,277.24 ,275.85 ,290.56 ,298.88 ,312.99 ,332.31 ,343.55 ,347.24 ,342.08 ,331.94 ,260.17 ,189.46 ,119.60 ,61.59 ,2.80 ,0.82 ,0.67 ,0.01 ,0.02 ,0.02 ,0.01 ,0.01 ,0.01 ,0.71 ,5.57 ,10.89 ,17.62 ,20.86 ,21.77 ,16.91 ,11.59 
501,BARu,Barbican,1,5385.28 ,54.17 ,380.24 ,2015.51 ,1387.63 ,772.08 ,775.64 ,2.15 ,3.34 ,4.72 ,6.47 ,6.97 ,8.23 ,10.37 ,11.92 ,14.47 ,15.67 ,17.91 ,21.83 ,25.20 ,26.60 ,32.51 ,37.61 ,39.88 ,43.56 ,50.28 ,54.72 ,59.04 ,62.50 ,65.88 ,69.11 ,70.07 ,72.19 ,76.29 ,79.28 ,78.58 ,81.51 ,85.10 ,86.35 ,90.07 ,95.22 ,98.83 ,96.36 ,94.96 ,92.60 ,91.82 ,89.86 ,92.31 ,93.12 ,95.83 ,98.61 ,102.36 ,116.62 ,133.21 ,139.56 ,141.92 ,139.76 ,125.22 ,112.49 ,103.74 ,96.30 ,90.93 ,85.53 ,77.07 ,68.95 ,62.06 ,55.97 ,51.61 ,46.41 ,43.32 ,42.66 ,43.91 ,73.84 ,97.72 ,108.58 ,118.74 ,126.40 ,105.79 ,91.48 ,83.52 ,72.57 ,60.89 ,47.75 ,30.24 ,20.58 ,11.79 ,5.89 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
514,BKGu,Barking,4,19809.20 ,1938.02 ,3855.43 ,8512.23 ,3297.16 ,1671.30 ,535.06 ,58.31 ,98.22 ,165.35 ,230.58 ,282.33 ,344.24 ,380.59 ,378.39 ,360.22 ,341.52 ,333.29 ,313.19 ,311.25 ,306.44 ,322.56 ,306.12 ,313.28 ,306.62 ,323.18 ,317.75 ,323.02 ,326.81 ,344.96 ,341.65 ,359.28 ,354.61 ,369.84 ,365.45 ,384.03 ,367.68 ,392.61 ,386.64 ,399.39 ,382.97 ,398.61 ,380.00 ,377.49 ,358.41 ,357.15 ,331.18 ,322.03 ,299.13 ,299.60 ,289.71 ,297.36 ,288.83 ,301.65 ,290.17 ,290.65 ,281.49 ,285.32 ,272.59 ,268.48 ,252.16 ,242.38 ,226.08 ,207.90 ,191.48 ,179.68 ,162.53 ,147.60 ,137.24 ,128.81 ,116.99 ,110.51 ,102.39 ,96.35 ,89.80 ,84.58 ,77.11 ,75.84 ,70.96 ,64.72 ,52.81 ,43.56 ,29.93 ,18.82 ,7.80 ,5.89 ,2.52 ,0.44 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.02 ,0.02 ,0.02 
1335,BGVr,Barking Riverside,4,752.55 ,35.48 ,104.13 ,369.32 ,145.15 ,82.04 ,16.43 ,0.00 ,1.75 ,2.70 ,4.18 ,5.65 ,7.30 ,6.63 ,7.27 ,6.98 ,6.80 ,6.41 ,7.60 ,8.28 ,8.21 ,9.36 ,9.88 ,9.96 ,9.68 ,10.62 ,10.35 ,10.88 ,11.71 ,12.23 ,13.43 ,13.72 ,14.53 ,14.86 ,15.70 ,16.78 ,18.29 ,23.09 ,23.63 ,23.37 ,21.89 ,19.69 ,13.37 ,11.20 ,11.56 ,11.48 ,12.69 ,13.83 ,14.77 ,12.86 ,13.76 ,14.09 ,14.42 ,13.69 ,14.44 ,12.47 ,10.91 ,10.62 ,10.50 ,10.56 ,11.60 ,11.76 ,10.11 ,8.81 ,8.03 ,7.12 ,6.70 ,7.16 ,7.29 ,6.63 ,6.27 ,6.87 ,6.33 ,5.53 ,5.31 ,4.20 ,2.68 ,1.63 ,2.03 ,1.89 ,1.52 ,0.96 ,0.96 ,0.56 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
515,BDEu,Barkingside,4,1374.69 ,170.30 ,248.33 ,595.07 ,244.81 ,90.89 ,25.29 ,4.29 ,8.38 ,13.99 ,19.47 ,25.55 ,32.22 ,34.17 ,32.24 ,29.48 ,26.43 ,20.82 ,18.25 ,18.07 ,17.71 ,17.57 ,18.71 ,19.02 ,19.52 ,21.90 ,20.84 ,21.29 ,23.61 ,25.00 ,23.81 ,26.55 ,27.15 ,25.86 ,25.51 ,26.81 ,26.28 ,27.71 ,28.02 ,28.18 ,27.18 ,26.48 ,23.77 ,22.91 ,22.65 ,22.64 ,23.22 ,23.56 ,22.10 ,21.93 ,22.84 ,22.16 ,22.38 ,24.22 ,22.85 ,21.80 ,21.57 ,21.29 ,20.06 ,19.87 ,18.06 ,16.36 ,14.19 ,13.25 ,12.03 ,10.23 ,9.23 ,8.41 ,6.77 ,5.99 ,5.52 ,5.04 ,4.87 ,4.98 ,4.58 ,4.43 ,3.90 ,3.07 ,2.74 ,2.38 ,2.34 ,1.85 ,1.61 ,1.01 ,0.56 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.11 ,0.11 ,0.39 ,0.39 ,0.39 
